word,phonetics_us
displeased,/dɪsˈpliːzd/
detour,/ˈditʊr/
formulaic,/ˌfɔrmjəˈleɪɪk/
dorm,/dɔrm/
synthetic,/sɪnˈθɛtɪk/
threshold,/ˈθrɛʃoʊld/
villa,/ˈvɪlə/
biology,/baɪˈɑlədʒi/
sparrow,/ˈspæroʊ/
personality,/ˌpɝsəˈnælɪti/
enterprise,/ˈɛntɚˌpraɪz/
aforementioned,/əˈfɔrˌmɛnʃənd/
impressive,/ɪmˈprɛsɪv/
thatch,/θætʃ/
blunt,/blʌnt/
washer,/ˈwɑʃɚ/
scale,/skeɪl/
regulatory,/ˌrɛgjʊˈleɪtəri/
opinionated,/əˈpɪnjəˌneɪtɪd/
sliding,/ˈslaɪdɪŋ/
perusal,/pəˈruːzəl/
resettle,/riˈsɛtəl/
larceny,/ˈlɑrsəni/
insist,/ɪnˈsɪst/
deep,/dip/
flaming,/ˈfleɪmɪŋ/
subservient,/səbˈsɝviənt/
apocalypse,/əˈpɑkəlɪps/
optimal,/ˈɒptɪməl/
strongly,/ˈstrɒŋli/
stunted,/ˈstʌntɪd/
doctor,/ˈdɑktɚ/
noticeably,/ˈnəʊtɪsəbli/
knowledge,/ˈnɑlɪdʒ/
taxing,/ˈtæksɪŋ/
employer,/ɪmˈplɔɪər/
terror,/ˈtɛrɚ/
sale,/seɪl/
gist,/dʒɪst/
humanitarian,/hjuˌmænɪˈtɛriən/
piano,/piˈænoʊ/
humbly,/ˈhʌmbli/
unsuited,/ʌnˈsuːtɪd/
hare,/hɛr/
renovation,/ˌrɛnəˈveɪʃən/
shimmer,/ˈʃɪmɚ/
exposure,/ɪkˈspoʊʒɚ/
accomplished,/əˈkɑmplɪʃt/
decent,/ˈdisənt/
indie,/ˈɪndɪ/
comrade,/ˈkɑmræd/
spawn,/spɔn/
silver,/ˈsɪlvɚ/
clink,/klɪŋk/
therapy,/ˈθɛrəpi/
verse,/vɝs/
resign,/rɪˈzaɪn/
radar,/ˈreɪdɑr/
trodden,/ˈtrɑdən/
motley,/ˈmɑtli/
militant,/ˈmɪlɪtənt/
laureate,/ˈlɔriɪt/
management,/ˈmænɪdʒmənt/
rogue,/roʊg/
abstinence,/ˈæbstənəns/
conscription,/kənˈskrɪpʃən/
width,/wɪdθ/
father,/ˈfɑðɚ/
comprehension,/ˌkɑmprɪˈhɛnʃən/
distance,/ˈdɪstəns/
wastage,/ˈweɪstɪdʒ/
hearsay,/ˈhɪrˌseɪ/
lag,/læg/
revolver,/rɪˈvɑlvɚ/
pageant,/ˈpædʒənt/
proficient,/prəˈfɪʃənt/
leaflet,/ˈliflɪt/
coast,/koʊst/
fantasy,/ˈfæntəsi/
perm,/pɝm/
sea,/si/
pray,/preɪ/
ugliness,/ˈʌglinɪs/
suitor,/ˈsutɚ/
navigate,/ˈnævɪˌgeɪt/
Midwest,/ˌmɪdˈwɛst/
shipping,/ˈʃɪpɪŋ/
standard,/ˈstændɚd/
jam,/dʒæm/
updating,/ʌpˈdeɪtɪŋ/
booby,/ˈbubi/
cholesterol,/kəˈlɛstəˌroʊl/
achievable,/əˈtʃiːvəbəl/
fluid,/ˈfluɪd/
gathering,/ˈgæðərɪŋ/
compost,/ˈkɑmpoʊst/
hilltop,/ˈhɪlˌtɑp/
picture,/ˈpɪktʃɚ/
desert,/ˈdɛzɚt/
requiem,/ˈrɛkwiəm/
yacht,/jɑt/
reversal,/rɪˈvɝsəl/
covert,/adj. ˈkoʊvɚt/
creature,/ˈkritʃɚ/
respite,/ˈrɛspɪt/
dormitory,/ˈdɔrmɪˌtɔri/
pure,/pjʊr/
attached,/əˈtætʃt/
pensive,/ˈpɛnsɪv/
sling,/slɪŋ/
shaggy,/ˈʃægi/
happiness,/ˈhæpinɪs/
ore,/ɔr/
flabby,/ˈflæbi/
registered,/ˈrɛdʒɪstərd/
wiry,/ˈwaɪri/
demo,/ˈdɛmoʊ/
preferential,/ˌprɛfəˈrɛnʃəl/
kidnapper,/ˈkɪdnæpər/
spleen,/splin/
ambush,/ˈæmbʊʃ/
manned,/mænd/
paging,/ˈpeɪdʒɪŋ/
rhythm,/ˈrɪðəm/
mutually,/ˈmjuːtʃʊəli/
generosity,/ˌdʒɛnəˈrɑsɪti/
chunk,/tʃʌŋk/
umpire,/ˈʌmpaɪr/
vaccination,/ˌvæksəˈneɪʃən/
troupe,/trup/
jackal,/ˈdʒækəl/
duff,/ˈdʌf/
grilled,/ɡrɪld/
apprehension,/ˌæprɪˈhɛnʃən/
estrangement,/ɪˈstreɪndʒmənt/
coating,/ˈkoʊtɪŋ/
arise,/əˈraɪz/
unite,/juˈnaɪt/
assessment,/əˈsɛsmənt/
rent,/rɛnt/
pissed,/pɪst/
sheaf,/ʃif/
sauce,/sɔs/
accuracy,/ˈækjərəsi/
viewpoint,/ˈvjuˌpɔɪnt/
lobby,/ˈlɑbi/
sushi,/ˈsuːʃi/
speculative,/ˈspɛkjələtɪv/
afoot,/əˈfʊt/
incorporated,/ɪnˈkɔrpəˌreɪtɪd/
fortunately,/ˈfɔːrtʃʊnətli/
talent,/ˈtælənt/
coincide,/ˌkoʊɪnˈsaɪd/
revenue,/ˈrɛvənˌju/
formally,/ˈfɔːrməli/
obstacle,/ˈɑbstəkəl/
poetry,/ˈpoʊɪtri/
increasing,/ɪnˈkrisɪŋ/
operable,/ˈɑpərəbəl/
whither,/ˈhwɪðɚ/
lightly,/ˈlaɪtli/
loving,/ˈlʌvɪŋ/
blog,/ˈblɒg/
pessimist,/ˈpɛsɪmɪst/
foreboding,/fɔrˈboʊdɪŋ/
unparalleled,/ʌnˈpærəˌlɛld/
hell,/hɛl/
record,/v. rɪˈkɔrd; n./
invaluable,/ɪnˈvæljuəbəl/
temporal,/ˈtɛmpərəl/
vital,/ˈvaɪtəl/
lip,/lɪp/
systematic,/ˌsɪstəˈmætɪk/
lovingly,/ˈlʌvɪŋli/
salt,/sɔlt/
offal,/ˈɔfəl/
arbitration,/ˈɑːrbɪtreɪʃən/
quire,/kwaɪə/
irrational,/ɪˈræʃənəl/
lumpy,/ˈlʌmpi/
white,/hwaɪt/
addicted,/əˈdɪktɪd/
wryly,/ˈraɪlɪ/
deceit,/dɪˈsit/
lore,/lɔr/
unravel,/ʌnˈrævəl/
negative,/ˈnɛgətɪv/
north,/nɔrθ/
touchy,/ˈtʌtʃi/
deliberately,/dɪˈlɪbərɪtli/
allergy,/ˈælɚdʒi/
advertiser,/ˈædvərtaɪzər/
cheer,/tʃɪr/
syllable,/ˈsɪləbəl/
rollback,/ˈroʊlˌbæk/
swoon,/swun/
hook,/hʊk/
pistol,/ˈpɪstəl/
Vietnamese,/viˌɛtnɑˈmiz/
patchwork,/ˈpætʃˌwɝk/
nadir,/ˈneɪdɚ/
fulfilling,/fʊlˈfɪlɪŋ/
sprawl,/sprɔl/
profit,/ˈprɑfɪt/
desolation,/ˌdɛsəˈleɪʃən/
fire,/faɪr/
rapist,/ˈreɪpɪst/
spread,/sprɛd/
oyster,/ˈɔɪstɚ/
series,/ˈsɪriz/
fugitive,/ˈfjudʒɪtɪv/
prostitute,/ˈprɑstɪˌtut/
honeysuckle,/ˈhʌniˌsʌkəl/
radish,/ˈrædɪʃ/
grain,/greɪn/
expressive,/ɪkˈsprɛsɪv/
eagerly,/ˈiːgərli/
dispersal,/dɪˈspɝsəl/
taxable,/ˈtæksəbəl/
secretive,/ˈsikrɪtɪv/
superstar,/ˈsupɚˌstɑr/
fortunate,/ˈfɔrtʃənɪt/
tanner,/ˈtænɚ/
foible,/ˈfɔɪbəl/
petty,/ˈpɛti/
sidewalk,/ˈsaɪdˌwɔk/
spinal,/ˈspaɪnəl/
orphanage,/ˈɔrfənɪdʒ/
enclosure,/ɛnˈkloʊʒɚ/
scumbag,/ˈskʌmbæg/
muddled,/ˈmʌdəld/
sincere,/sɪnˈsɪr/
reportedly,/rɪˈpɔrtɪdli/
nickel,/ˈnɪkəl/
nonsensical,/nɑnˈsɛnsɪkəl/
insincere,/ˌɪnsɪnˈsɪr/
technical,/ˈtɛknɪkəl/
immediately,/ɪˈmidiɪtli/
respiratory,/ˈrɛspərəˌtɔri/
eventful,/ɪˈvɛntfəl/
wary,/ˈwɛri/
Indonesia,/ˌɪndəʊˈniːziə/
teak,/tik/
auctioneer,/ˌɔkʃəˈnɪr/
taunting,/ˈtɔːntɪŋ/
obese,/oʊˈbis/
seem,/sim/
store,/stɔr/
posture,/ˈpɑstʃɚ/
grave,/greɪv/
grenade,/grɪˈneɪd/
Scotland,/ˈskɒtlənd/
overweight,/ˈoʊvɚˈweɪt/
sediment,/ˈsɛdəmənt/
travail,/ˈtræveɪl/
examination,/ɪgˌzæməˈneɪʃən/
agriculture,/ˈægrɪˌkʌltʃɚ/
notoriously,/nəʊˈtɔːriəsli/
county,/ˈkaʊnti/
everybody,/ˈɛvriˌbɑdi/
pry,/praɪ/
pair,/pɛr/
transparent,/trænsˈpɛrənt/
bleeding,/ˈblidɪŋ/
persevere,/ˌpɝsəˈvɪr/
newspaper,/ˈnuzˌpeɪpɚ/
crook,/krʊk/
wind,/n. wɪnd/
sole,/soʊl/
clause,/klɔz/
sicken,/ˈsɪkən/
syndrome,/ˈsɪndroʊm/
human,/ˈhjumən/
laurel,/ˈlɔrəl/
perilous,/ˈpɛrələs/
grazing,/ˈgreɪzɪŋ/
lapse,/læps/
touring,/ˈtʊərɪŋ/
horseback,/ˈhɔrsˌbæk/
curtain,/ˈkɝtən/
incredible,/ɪnˈkrɛdəbəl/
aquarium,/əˈkwɛriəm/
typhoid,/ˈtaɪfɔɪd/
converse,/kənˈvɝs/
hibernate,/ˈhaɪbɚˌneɪt/
indefinitely,/ɪnˈdɛfənətli/
airport,/ˈɛrˌpɔrt/
methane,/ˈmɛθeɪn/
cornerstone,/ˈkɔrnɚˌstoʊn/
borrowing,/ˈbɑroʊɪŋ/
avalanche,/ˈævəˌlæntʃ/
radiant,/ˈreɪdiənt/
humane,/hjuˈmeɪn/
failed,/ˈfeɪld/
eve,/iv/
enlightened,/ɪnˈlaɪtənd/
braggart,/ˈbrægɚt/
condolence,/kənˈdoʊləns/
eloquence,/ˈɛləkwəns/
appropriation,/əˌproʊpriˈeɪʃən/
bulging,/ˈbʌldʒɪŋ/
rimmed,/rɪmd/
waterway,/ˈwɔtɚˌweɪ/
renewed,/rɪˈnjuːd/
MP,/ˌɛmˈpiː/
bullock,/ˈbʊlək/
toilet,/ˈtɔɪlɪt/
intersection,/ˌɪntɚˈsɛkʃən/
track,/træk/
mane,/meɪn/
routing,/ˈruːtɪŋ/
crutch,/krʌtʃ/
cordially,/ˈkɔːrdiəli/
ransom,/ˈrænsəm/
power,/ˈpaʊɚ/
sobbing,/ˈsɒbɪŋ/
commandment,/kəˈmændmənt/
excel,/ɪkˈsɛl/
genus,/ˈdʒinəs/
highness,/ˈhaɪnɪs/
insertion,/ɪnˈsɜːrʃən/
trusty,/ˈtrʌsti/
gross,/groʊs/
pool,/pul/
elected,/ɪˈlɛktɪd/
ironically,/aɪˈrɒnɪkəli/
scared,/skɛrd/
sail,/seɪl/
pit,/pɪt/
prisoner,/ˈprɪzənɚ/
untenable,/ʌnˈtɛnəbəl/
flour,/flaʊr/
brute,/brut/
moderately,/ˈmɑdərɪtli/
afloat,/əˈfloʊt/
spoonful,/ˈspuːnfʊl/
glorious,/ˈglɔriəs/
unification,/ˌjunəfɪˈkeɪʃən/
becoming,/bɪˈkʌmɪŋ/
acorn,/ˈeɪkɔrn/
groggy,/ˈgrɑgi/
hard,/hɑrd/
significance,/sɪgˈnɪfɪkəns/
indulgence,/ɪnˈdʌldʒəns/
gymnasium,/dʒɪmˈneɪziəm/
marketable,/ˈmɑːrkɪtəbəl/
progeny,/ˈprɑdʒəni/
resistant,/rɪˈzɪstənt/
flattering,/ˈflætərɪŋ/
radiance,/ˈreɪdiəns/
season,/ˈsizən/
garnish,/ˈgɑrnɪʃ/
breath,/brɛθ/
hospital,/ˈhɑspɪtəl/
tenancy,/ˈtɛnənsi/
structural,/ˈstrʌktʃərəl/
doubtful,/ˈdaʊtfəl/
bootstrap,/ˈbutˌstræp/
patriarch,/ˈpeɪtriˌɑrk/
nap,/næp/
wrestling,/ˈrɛslɪŋ/
lining,/ˈlaɪnɪŋ/
magnificent,/mægˈnɪfəsənt/
vehemently,/ˈviːəməntli/
pride,/praɪd/
precisely,/prɪˈsaɪsli/
instructional,/ɪnˈstrʌkʃənəl/
cleavage,/ˈklivɪdʒ/
fond,/fɑnd/
mastery,/ˈmæstəri/
strike,/straɪk/
renegade,/ˈrɛnɪˌgeɪd/
rambling,/ˈræmblɪŋ/
stunned,/ˈstʌnd/
directness,/dɪˈrɛktnɪs/
ad,/æd/
tractor,/ˈtræktɚ/
likeness,/ˈlaɪknɪs/
bureau,/ˈbjʊroʊ/
prejudiced,/ˈprɛdʒʊdɪst/
volley,/ˈvɑli/
smoking,/ˈsməʊkɪŋ/
granddaughter,/ˈgrænˌdɔtɚ/
languish,/ˈlæŋgwɪʃ/
art,/ɑrt/
alto,/ˈæltoʊ/
Moroccan,/məˈrɑkən/
twang,/twæŋ/
impacted,/ɪmˈpæktɪd/
consumer,/kənˈsumɚ/
chip,/tʃɪp/
inevitable,/ɪnˈɛvɪtəbəl/
snuff,/snʌf/
ammunition,/ˌæmjəˈnɪʃən/
malady,/ˈmælədi/
denial,/dɪˈnaɪəl/
mater,/ˈmeɪtə/
brownish,/ˈbraʊnɪʃ/
beforehand,/bɪˈfɔrˌhænd/
scope,/skoʊp/
faithfulness,/ˈfeɪθfʊlnɪs/
transformation,/ˌtrænsfɚˈmeɪʃən/
affluence,/ˈæfluəns/
peal,/pil/
pallor,/ˈpælɚ/
laptop,/ˈlæpˌtɑp/
proud,/praʊd/
mellow,/ˈmɛloʊ/
private,/ˈpraɪvɪt/
heredity,/həˈrɛdɪti/
panic,/ˈpænɪk/
legally,/ˈliːgəli/
prize,/praɪz/
total,/ˈtoʊtəl/
sector,/ˈsɛktɚ/
companion,/kəmˈpænjən/
written,/ˈrɪtən/
hip,/hɪp/
jig,/dʒɪg/
indictment,/ɪnˈdaɪtmənt/
disobedience,/ˌdɪsəˈbidiəns/
stringent,/ˈstrɪndʒənt/
schedule,/ˈskɛdʒul/
propagate,/ˈprɑpəˌgeɪt/
giant,/ˈdʒaɪənt/
Portugal,/ˈpɔːrtjʊgəl/
glassy,/ˈglæsi/
respectively,/rɪˈspɛktɪvli/
affable,/ˈæfəbəl/
shield,/ʃild/
pathos,/ˈpeɪθɑs/
warrior,/ˈwɔriɚ/
famously,/ˈfeɪməsli/
demonstration,/ˌdɛmənˈstreɪʃən/
aerial,/ˈɛriəl/
screw,/skru/
rigorous,/ˈrɪgərəs/
faltering,/ˈfɔːltərɪŋ/
worthy,/ˈwɝði/
ruggedness,/ˈrʌgɪdnɪs/
wonderment,/ˈwʌndɚmənt/
lest,/lɛst/
pervasive,/pɚˈveɪsɪv/
choke,/tʃoʊk/
honesty,/ˈɒnɪsti/
tuner,/ˈtunɚ/
Egypt,/ˈiːdʒɪpt/
precursor,/prɪˈkɝsɚ/
scarecrow,/ˈskɛrˌkroʊ/
yeast,/jist/
process,/ˈprɑsɛs/
cumulative,/ˈkjumjələtɪv/
unsigned,/ʌnˈsaɪnd/
quota,/ˈkwoʊtə/
stare,/stɛr/
weightlessness,/ˈweɪtləsnəs/
sacrifice,/ˈsækrəˌfaɪs/
bunny,/ˈbʌni/
gravy,/ˈgreɪvi/
maiden,/ˈmeɪdən/
dislocation,/ˌdɪsloʊˈkeɪʃən/
foreclosure,/fɔrˈkloʊʒɚ/
consolation,/ˌkɑnsəˈleɪʃən/
snow,/snoʊ/
yawning,/ˈjɔːnɪŋ/
productive,/prəˈdʌktɪv/
stealthily,/ˈstɛlθəli/
sugary,/ˈʃʊgəri/
victor,/ˈvɪktɚ/
yoke,/joʊk/
willingly,/ˈwɪlɪŋli/
cant,/kænt/
conundrum,/kəˈnʌndrəm/
approaching,/əˈprəʊtʃɪŋ/
acceptation,/ˌæksɛpˈteɪʃən/
snowy,/ˈsnoʊi/
whirlpool,/ˈhwɝˌpul/
foregone,/fɔːrˈgɒn/
shut,/ʃʌt/
gingerly,/ˈdʒɪndʒɚli/
fussy,/ˈfʌsi/
tertiary,/ˈtɝʃiˌɛri/
voluntarily,/ˌvɑlənˈtɛrəli/
drat,/dræt/
canteen,/kænˈtin/
undergo,/ˌʌndɚˈgoʊ/
area,/ˈɛriə/
radiator,/ˈreɪdiˌeɪtɚ/
terrace,/ˈtɛrəs/
splash,/splæʃ/
cashew,/ˈkæʃu/
whereabouts,/ˈhwɛrəˌbaʊts/
observer,/əbˈzɜːrvər/
increase,/v. ɪnˈkris; n. ˈɪnkris/
recuperation,/rɪˌkuːpəˈreɪʃən/
detection,/dɪˈtɛkʃən/
shrink,/ʃrɪŋk/
jute,/dʒut/
obviously,/ˈɑbviəsli/
foolhardy,/ˈfulˌhɑrdi/
crust,/krʌst/
shore,/ʃɔr/
tactic,/ˈtæktɪk/
warily,/ˈwɛərɪli/
deformed,/dɪˈfɔrmd/
frequency,/ˈfrikwənsi/
occupant,/ˈɑkjəpənt/
Venice,/ˈvɛnɪs/
tranquil,/ˈtræŋkwɪl/
symptom,/ˈsɪmptəm/
velocity,/vəˈlɑsɪti/
hustler,/ˈhʌslɚ/
concession,/kənˈsɛʃən/
luncheon,/ˈlʌntʃən/
expendable,/ɪkˈspɛndəbəl/
wholly,/ˈhoʊli/
sampling,/ˈsɑːmplɪŋ/
proceed,/v. prəˈsid; n. ˈproʊsid/
happy,/ˈhæpi/
burst,/bɝst/
rejoice,/rɪˈdʒɔɪs/
wonderful,/ˈwʌndɚfəl/
allegedly,/əˈlɛdʒɪdli/
hank,/hæŋk/
opposing,/əˈpoʊzɪŋ/
confectionery,/kənˈfɛkʃəˌnɛri/
ebb,/ɛb/
drinking,/ˈdrɪŋkɪŋ/
grille,/grɪl/
railway,/ˈreɪlˌweɪ/
dawn,/dɔn/
evergreen,/ˈɛvɚˌgrin/
usher,/ˈʌʃɚ/
lunge,/lʌndʒ/
harmony,/ˈhɑrməni/
kangaroo,/ˌkæŋgəˈru/
modular,/ˈmɑdʒəlɚ/
exact,/ɪgˈzækt/
sample,/ˈsæmpəl/
hollow,/ˈhɑloʊ/
gait,/geɪt/
loud,/laʊd/
commencement,/kəˈmɛnsmənt/
peace,/pis/
jelly,/ˈdʒɛli/
involuntary,/ɪnˈvɑlənˌtɛri/
unbelievable,/ˌʌnbɪˈlivəbəl/
Italy,/ˈɪtəli/
greenhouse,/ˈgrinˌhaʊs/
itself,/ɪtˈsɛlf/
think,/θɪŋk/
crab,/kræb/
crap,/kræp/
clipboard,/ˈklɪpˌbɔrd/
flutter,/ˈflʌtɚ/
AC,/ˌeɪˈsiː/
certain,/ˈsɝtən/
pea,/pi/
congestion,/kənˈdʒɛstʃən/
clergyman,/ˈklɝdʒimən/
lyric,/ˈlɪrɪk/
dilemma,/dɪˈlɛmə/
puritan,/ˈpjʊrɪtən/
any,/ˈɛni/
resemblance,/rɪˈzɛmbləns/
feather,/ˈfɛðɚ/
existing,/ɛgˈzɪstɪŋ/
passing,/ˈpæsɪŋ/
effortlessly,/ˈɛfərtləsli/
seminar,/ˈsɛməˌnɑr/
outmoded,/ˌaʊtˈmoʊdɪd/
garland,/ˈgɑrlənd/
acting,/ˈæktɪŋ/
bask,/bæsk/
messy,/ˈmɛsi/
piglet,/ˈpɪglɪt/
researcher,/rɪˈsɜːrtʃər/
unpack,/ʌnˈpæk/
frenzy,/ˈfrɛnzi/
endowment,/ɪnˈdaʊmənt/
intelligence,/ɪnˈtɛlɪdʒəns/
burly,/ˈbɝli/
closed,/kloʊzd/
south,/saʊθ/
hurtful,/ˈhɝtfəl/
flirtation,/flɜːrˈteɪʃən/
hair,/hɛr/
monarchy,/ˈmɑnɚki/
temptation,/tɛmpˈteɪʃən/
killing,/ˈkɪlɪŋ/
loneliness,/ˈləʊnlinəs/
mentality,/mɛnˈtælɪti/
hunted,/ˈhʌntɪd/
doe,/doʊ/
corollary,/ˈkɔrəˌlɛri/
parade,/pəˈreɪd/
Croatia,/krəʊˈeɪʃə/
heel,/hil/
every,/ˈɛvri/
herring,/ˈhɛrɪŋ/
allegory,/ˈæləˌgɔri/
stock,/stɑk/
overflowing,/ˌəʊvərˈfləʊɪŋ/
irregular,/ɪˈrɛgjəlɚ/
everyday,/ˈɛvriˌdeɪ; -ˈdeɪ/
exhibition,/ˌɛksəˈbɪʃən/
condensation,/kəndənˈseɪʃən/
cerebral,/səˈribrəl/
element,/ˈɛləmənt/
tsunami,/tsʊˈnɑmi/
mason,/ˈmeɪsən/
owl,/aʊl/
provincial,/prəˈvɪnʃəl/
hindsight,/ˈhaɪndˌsaɪt/
direct,/dɪˈrɛkt/
imprisonment,/ɪmˈprɪzənmənt/
cadence,/ˈkeɪdəns/
alderman,/ˈɔldɚmən/
buck,/bʌk/
coolness,/ˈkuːlnɪs/
Finland,/ˈfɪnlənd/
funding,/ˈfʌndɪŋ/
desperation,/ˌdɛspəˈreɪʃən/
assurance,/əˈʃʊərəns/
liaison,/liˈeɪzən/
festive,/ˈfɛstɪv/
rebate,/ˈribeɪt/
experiment,/n. ɪkˈspɛrəmənt; v. -ˌmɛnt/
undershirt,/ˈʌndɚˌʃɝt/
absurd,/æbˈsɝd/
bat,/bæt/
technically,/ˈtɛknɪkəli/
marquee,/mɑrˈki/
similarity,/ˌsɪməˈlærɪti/
invisible,/ɪnˈvɪzəbəl/
parachute,/ˈpærəˌʃut/
trowel,/ˈtraʊəl/
membership,/ˈmɛmbɚˌʃɪp/
golden,/ˈgoʊldən/
thong,/θɔŋ/
hazardous,/ˈhæzɚdəs/
embark,/ɛmˈbɑrk/
firearm,/ˈfaɪrˌɑrm/
arbiter,/ˈɑrbɪtɚ/
emblem,/ˈɛmbləm/
limo,/ˈlɪmoʊ/
gilt,/gɪlt/
nightmare,/ˈnaɪtˌmɛr/
illiterate,/ɪˈlɪtərɪt/
spaceship,/ˈspeɪsˌʃɪp/
acceptance,/ækˈsɛptəns/
supposition,/ˌsʌpəˈzɪʃən/
genius,/ˈdʒinjəs/
partition,/pɑrˈtɪʃən/
wheel,/hwil/
stoppage,/ˈstɑpɪdʒ/
consistently,/kənˈsɪstəntli/
fickle,/ˈfɪkəl/
landlord,/ˈlændˌlɔrd/
band,/bænd/
warfare,/ˈwɔrˌfeɪr/
card,/kɑrd/
jaw,/dʒɔ/
boiling,/ˈbɔɪlɪŋ/
overtaking,/ˌəʊvərˈteɪkɪŋ/
legitimate,/adj. lɪˈdʒɪtəmɪt; v. -ˌmeɪt/
observation,/ˌɑbzɝˈveɪʃən/
stub,/stʌb/
celebrity,/səˈlɛbrɪti/
ROM,/rɑm/
equation,/ɪˈkweɪʒən/
boutique,/buˈtik/
realty,/ˈriəlti/
diminish,/dɪˈmɪnɪʃ/
noose,/nus/
lashing,/ˈlæʃɪŋ/
bedroom,/ˈbɛdˌrum/
downcast,/ˈdaʊnˌkæst/
contempt,/kənˈtɛmpt/
formerly,/ˈfɔrmɚli/
enraged,/ɪnˈreɪdʒd/
showcase,/ˈʃoʊˌkeɪs/
internationally,/ˌɪntərˈnæʃənəli/
advisable,/ædˈvaɪzəbəl/
spotty,/ˈspɑti/
roar,/rɔr/
suffix,/n. ˈsʌfɪks; v. ˈsʌfɪks/
forthwith,/ˌfɔrθˈwɪθ/
sleeve,/sliv/
mediation,/ˌmidiˈeɪʃən/
commuter,/kəˈmjutɚ/
turnstile,/ˈtɝnˌstaɪl/
perpetual,/pɚˈpɛtʃuəl/
intermediary,/ˌɪntɚˈmidiˌɛri/
collapse,/kəˈlæps/
folio,/ˈfoʊliˌoʊ/
porch,/pɔrtʃ/
dauntless,/ˈdɔntlɪs/
pointing,/ˈpɔɪntɪŋ/
gargantuan,/gɑrˈgæntʃuən/
tattered,/ˈtætərd/
inevitably,/ɪnˈɛvɪtəbli/
culmination,/ˌkʌlmɪˈneɪʃən/
felt,/fɛlt/
info,/ˈɪnfoʊ/
rhinoceros,/raɪˈnɑsərəs/
overjoyed,/ˌəʊvərˈdʒɔɪd/
thriller,/ˈθrɪlər/
cherished,/ˈtʃɛrɪʃt/
boogie,/ˈbʊgi/
garment,/ˈgɑrmənt/
industry,/ˈɪndəstri/
inn,/ɪn/
perception,/pɚˈsɛpʃən/
pasta,/ˈpɑstə/
hereby,/hɪrˈbaɪ/
vicious,/ˈvɪʃəs/
peaked,/ˈpikɪd/
peculiar,/pɪˈkjuljɚ/
childhood,/ˈtʃaɪldhʊd/
verbatim,/vərˈbeɪtɪm/
bargaining,/ˈbɑːrgɪnɪŋ/
shoe,/ʃu/
knoll,/noʊl/
ache,/eɪk/
thistle,/ˈθɪsəl/
dolphin,/ˈdɑlfɪn/
gorilla,/gəˈrɪlə/
cordon,/ˈkɔrdən/
peerage,/ˈpɪrɪdʒ/
bitter,/ˈbɪtɚ/
yew,/ju/
raft,/ræft/
inferior,/ɪnˈfɪriɚ/
clod,/klɑd/
dragon,/ˈdrægən/
merchant,/ˈmɝtʃənt/
compulsion,/kəmˈpʌlʃən/
DNA,/ˌdiːɛnˈeɪ/
indirect,/ˌɪndəˈrɛkt/
shortcut,/ˈʃɔrtˌkʌt/
answer,/ˈænsɚ/
pill,/pɪl/
wavy,/ˈweɪvi/
pinion,/ˈpɪnjən/
pedigree,/ˈpɛdɪˌgri/
hostility,/hɑˈstɪlɪti/
brimstone,/ˈbrɪmˌstoʊn/
Westerner,/ˈwɛstənə/
albeit,/ɔlˈbiɪt/
gown,/gaʊn/
marina,/məˈrinə/
does,/dʌz/
dutiful,/ˈdutəfəl/
streamlined,/ˈstrimˌlaɪnd/
stool,/stul/
economist,/ɪˈkɑnəmɪst/
vase,/veɪs/
reason,/ˈrizən/
introductory,/ˌɪntrəˈdʌktəri/
ticker,/ˈtɪkər/
aggregation,/ˌæɡrɪˈɡeɪʃən/
husbandry,/ˈhʌzbəndri/
chilly,/ˈtʃɪli/
parrot,/ˈpærət/
trustworthy,/ˈtrʌstˌwɝði/
certainty,/ˈsɝtənti/
honorary,/ˈɑnəˌrɛri/
rump,/rʌmp/
rotate,/ˈroʊteɪt/
reckless,/ˈrɛklɪs/
slight,/slaɪt/
payback,/ˈpeɪbæk/
knowing,/ˈnoʊɪŋ/
uniform,/ˈjunəˌfɔrm/
acclaim,/əˈkleɪm/
Judaism,/ˈdʒudiˌɪzəm/
leader,/ˈlidɚ/
psychologically,/ˌsaɪkəˈlɒdʒɪkəli/
elegant,/ˈɛlɪgənt/
bandwagon,/ˈbændˌwægən/
undisturbed,/ˌʌndɪˈstɜːrbd/
government,/ˈgʌvɚnmənt/
improvise,/ˈɪmprəˌvaɪz/
coach,/koʊtʃ/
thru,/θru/
contract,/n./
ethical,/ˈɛθɪkəl/
potent,/ˈpoʊtnt/
inlaid,/ˈɪnˌleɪd/
juror,/ˈdʒʊrɚ/
instead,/ɪnˈstɛd/
holiday,/ˈhɑlɪˌdeɪ/
injury,/ˈɪndʒəri/
chilled,/tʃɪld/
ethic,/ˈɛθɪk/
refill,/v. riˈfɪl; n. ˈriˌfɪl/
dame,/deɪm/
denunciation,/dɪˌnʌnsiˈeɪʃən/
matchmaker,/ˈmætʃˌmeɪkɚ/
mo,/'məʊ/
zip,/zɪp/
anonymity,/ˌænəˈnɪmɪti/
language,/ˈlæŋgwɪdʒ/
latter,/ˈlætɚ/
untoward,/ʌnˈtɔrd/
inglorious,/ɪnˈglɔriəs/
masterful,/ˈmæstɚfəl/
graceful,/ˈgreɪsfəl/
calculating,/ˈkælkjəˌleɪtɪŋ/
national,/ˈnæʃənəl/
generous,/ˈdʒɛnərəs/
