id,word,ipa,audio_path,ipa_clean
7571,hymns,/ˈhɪm/,data/raw/phonemeref_data/audio/hymns/en1043372.mp3,hɪm
7572,hyperbole,/haɪˈpɜːrbəli/,data/raw/phonemeref_data/audio/hyperbole/en1043382.mp3,haɪpɜrbəli
7573,hyperlink,/ˈhaɪpərlɪŋk/,data/raw/phonemeref_data/audio/hyperlink/en1043392.mp3,haɪpərlɪŋk
7574,hyperlinks,/ˈhaɪpərlɪŋk/,data/raw/phonemeref_data/audio/hyperlinks/en1043392.mp3,haɪpərlɪŋk
7575,hyphen,/ˈhaɪfən/,data/raw/phonemeref_data/audio/hyphen/en044788.mp3,haɪfən
7576,hyphens,/ˈhaɪfən/,data/raw/phonemeref_data/audio/hyphens/en044788.mp3,haɪfən
7577,hypocrisy,/hɪˈpɒkrɪsi/,data/raw/phonemeref_data/audio/hypocrisy/en1043442.mp3,hɪpɒkrɪsi
7578,hypocrite,/ˈhɪpəkrɪt/,data/raw/phonemeref_data/audio/hypocrite/en1043457.mp3,hɪpəkrɪt
7579,hypocrites,/ˈhɪpəkrɪt/,data/raw/phonemeref_data/audio/hypocrites/en1043457.mp3,hɪpəkrɪt
7580,hypocritical,/ˌhɪpəˈkrɪtɪkəl/,data/raw/phonemeref_data/audio/hypocritical/en1043468.mp3,hɪpəkrɪtɪkəl
7581,hypothesis,/haɪˈpɒθɪsɪs/,data/raw/phonemeref_data/audio/hypothesis/en1043470.mp3,haɪpɒθɪsɪs
7582,hysteria,/hɪˈstɪəriə/,data/raw/phonemeref_data/audio/hysteria/en1043515.mp3,hɪstɪəriə
7583,hysterical,/hɪˈstɛrɪkəl/,data/raw/phonemeref_data/audio/hysterical/en1043523.mp3,hɪstɛrɪkəl
7584,I,/ˈaɪ/,data/raw/phonemeref_data/audio/I/en044791.mp3,aɪ
7585,ice,/ˈaɪs/,data/raw/phonemeref_data/audio/ice/en044821.mp3,aɪs
7586,iceberg,/ˈaɪsbɜːrg/,data/raw/phonemeref_data/audio/iceberg/en1043581.mp3,aɪsbɜrg
7587,icebergs,/ˈaɪsbɜːrg/,data/raw/phonemeref_data/audio/icebergs/en1043581.mp3,aɪsbɜrg
7588,Iceland,/ˈaɪslənd/,data/raw/phonemeref_data/audio/Iceland/en1043607.mp3,aɪslənd
7589,icicle,/ˈaɪsɪkəl/,data/raw/phonemeref_data/audio/icicle/en1043614.mp3,aɪsɪkəl
7590,icicles,/ˈaɪsɪkəl/,data/raw/phonemeref_data/audio/icicles/en1043614.mp3,aɪsɪkəl
7591,icing,/ˈaɪsɪŋ/,data/raw/phonemeref_data/audio/icing/en044840.mp3,aɪsɪŋ
7592,icons,/ˈaɪkɒn/,data/raw/phonemeref_data/audio/icons/en044857.mp3,aɪkɒn
7593,icy,/ˈaɪsi/,data/raw/phonemeref_data/audio/icy/en044862.mp3,aɪsi
7594,idea,/aɪˈdɪə/,data/raw/phonemeref_data/audio/idea/en044895.mp3,aɪdɪə
7595,ideal,/aɪˈdɪəl/,data/raw/phonemeref_data/audio/ideal/en044905.mp3,aɪdɪəl
7596,idealist,/aɪˈdɪəlɪst/,data/raw/phonemeref_data/audio/idealist/en1043643.mp3,aɪdɪəlɪst
7597,idealistic,/ˌaɪdɪəˈlɪstɪk/,data/raw/phonemeref_data/audio/idealistic/en1043652.mp3,aɪdɪəlɪstɪk
7598,idealists,/aɪˈdɪəlɪst/,data/raw/phonemeref_data/audio/idealists/en1043643.mp3,aɪdɪəlɪst
7599,ideally,/aɪˈdɪəli/,data/raw/phonemeref_data/audio/ideally/en1043671.mp3,aɪdɪəli
7600,ideals,/aɪˈdɪəl/,data/raw/phonemeref_data/audio/ideals/en044905.mp3,aɪdɪəl
7601,ideas,/aɪˈdɪə/,data/raw/phonemeref_data/audio/ideas/en044895.mp3,aɪdɪə
7602,identical,/aɪˈdɛntɪkəl/,data/raw/phonemeref_data/audio/identical/en1043694.mp3,aɪdɛntɪkəl
7603,identifiable,/aɪˌdɛntɪˈfaɪəbəl/,data/raw/phonemeref_data/audio/identifiable/en1043700.mp3,aɪdɛntɪfaɪəbəl
7604,identification,/aɪˌdɛntɪfɪˈkeɪʃən/,data/raw/phonemeref_data/audio/identification/en044911.mp3,aɪdɛntɪfɪkeɪʃən
7605,identifications,/aɪˌdɛntɪfɪˈkeɪʃən/,data/raw/phonemeref_data/audio/identifications/en044911.mp3,aɪdɛntɪfɪkeɪʃən
7606,identifier,/aɪˈdentɪfaɪəʳ/,data/raw/phonemeref_data/audio/identifier/en1043717.mp3,aɪdɛntɪfaɪə
7607,identity,/aɪˈdɛntɪti/,data/raw/phonemeref_data/audio/identity/en044935.mp3,aɪdɛntɪti
7608,ideological,/ˌaɪdiəˈlɒdʒɪkəl/,data/raw/phonemeref_data/audio/ideological/en1043725.mp3,aɪdiəlɒdʒɪkəl
7609,ideology,/ˌaɪdiˈɒlədʒi/,data/raw/phonemeref_data/audio/ideology/en1043737.mp3,aɪdiɒlədʒi
7610,idiocy,/ˈɪdiəsi/,data/raw/phonemeref_data/audio/idiocy/en1043746.mp3,ɪdiəsi
7611,idiom,/ˈɪdiəm/,data/raw/phonemeref_data/audio/idiom/en044945.mp3,ɪdiəm
7612,idioms,/ˈɪdiəm/,data/raw/phonemeref_data/audio/idioms/en044945.mp3,ɪdiəm
7613,idiot,/ˈɪdiət/,data/raw/phonemeref_data/audio/idiot/en044955.mp3,ɪdiət
7614,idiotic,/ˌɪdiˈɒtɪk/,data/raw/phonemeref_data/audio/idiotic/en1043788.mp3,ɪdiɒtɪk
7615,idiots,/ˈɪdiət/,data/raw/phonemeref_data/audio/idiots/en044955.mp3,ɪdiət
7616,idle,/ˈaɪdəl/,data/raw/phonemeref_data/audio/idle/en044962.mp3,aɪdəl
7617,idleness,/ˈaɪdəlnɪs/,data/raw/phonemeref_data/audio/idleness/en1043794.mp3,aɪdəlnɪs
7618,idler,/ˈaɪdlər/,data/raw/phonemeref_data/audio/idler/en1043809.mp3,aɪdlər
7619,idlers,/ˈaɪdlər/,data/raw/phonemeref_data/audio/idlers/en1043809.mp3,aɪdlər
7620,idly,/ˈɪdli/,data/raw/phonemeref_data/audio/idly/en1043813.mp3,ɪdli
7621,idol,/ˈaɪdəl/,data/raw/phonemeref_data/audio/idol/en1043827.mp3,aɪdəl
7622,idols,/ˈaɪdəl/,data/raw/phonemeref_data/audio/idols/en1043827.mp3,aɪdəl
7623,idyllic,/aɪˈdɪlɪk/,data/raw/phonemeref_data/audio/idyllic/en1043849.mp3,aɪdɪlɪk
7624,if,/ˈɪf/,data/raw/phonemeref_data/audio/if/en044971.mp3,ɪf
7625,ignite,/ɪgˈnaɪt/,data/raw/phonemeref_data/audio/ignite/en044987.mp3,ɪgnaɪt
7626,ignition,/ɪgˈnɪʃən/,data/raw/phonemeref_data/audio/ignition/en044991.mp3,ɪgnɪʃən
7627,ignominious,/ˌɪgnəˈmɪniəs/,data/raw/phonemeref_data/audio/ignominious/en1043877.mp3,ɪgnəmɪniəs
7628,ignorance,/ˈɪgnərəns/,data/raw/phonemeref_data/audio/ignorance/en1043885.mp3,ɪgnərəns
7629,ignorant,/ˈɪgnərənt/,data/raw/phonemeref_data/audio/ignorant/en045000.mp3,ɪgnərənt
7630,ignores,/ɪgˈnɔːr/,data/raw/phonemeref_data/audio/ignores/en045019.mp3,ɪgnɔr
7631,iguana,/ɪˈgjwɑːnə/,data/raw/phonemeref_data/audio/iguana/en1043892.mp3,ɪgjwɑnə
7632,ill,/ˈɪl/,data/raw/phonemeref_data/audio/ill/en045028.mp3,ɪl
7633,illegal,/ɪˈliːgəl/,data/raw/phonemeref_data/audio/illegal/en045039.mp3,ɪligəl
7634,illegally,/ɪˈliːgəli/,data/raw/phonemeref_data/audio/illegally/en1043915.mp3,ɪligəli
7635,illegitimate,/ˌɪlɪˈdʒɪtɪmət/,data/raw/phonemeref_data/audio/illegitimate/en1043936.mp3,ɪlɪdʒɪtɪmət
7636,illicit,/ɪˈlɪsɪt/,data/raw/phonemeref_data/audio/illicit/en1043944.mp3,ɪlɪsɪt
7637,illiteracy,/ɪˈlɪtərəsi/,data/raw/phonemeref_data/audio/illiteracy/en1043955.mp3,ɪlɪtərəsi
7638,illiterate,/ɪˈlɪtərət/,data/raw/phonemeref_data/audio/illiterate/en045041.mp3,ɪlɪtərət
7639,illness,/ˈɪlnɪs/,data/raw/phonemeref_data/audio/illness/en045058.mp3,ɪlnɪs
7640,ills,/ˈɪl/,data/raw/phonemeref_data/audio/ills/en045028.mp3,ɪl
7641,illumination,/ɪˌluːmɪˈneɪʃən/,data/raw/phonemeref_data/audio/illumination/en1043983.mp3,ɪlumɪneɪʃən
7642,illusion,/ɪˈluːʒən/,data/raw/phonemeref_data/audio/illusion/en045066.mp3,ɪluʒən
7643,illusions,/ɪˈluːʒən/,data/raw/phonemeref_data/audio/illusions/en045066.mp3,ɪluʒən
7644,illustrates,/ˈɪləstreɪt/,data/raw/phonemeref_data/audio/illustrates/en045079.mp3,ɪləstreɪt
7645,illustration,/ˌɪləˈstreɪʃən/,data/raw/phonemeref_data/audio/illustration/en1043997.mp3,ɪləstreɪʃən
7646,illustrations,/ˌɪləˈstreɪʃən/,data/raw/phonemeref_data/audio/illustrations/en1043997.mp3,ɪləstreɪʃən
7647,illustrator,/ˈɪləstreɪtər/,data/raw/phonemeref_data/audio/illustrator/en1044002.mp3,ɪləstreɪtər
7648,illustrious,/ɪˈlʌstriəs/,data/raw/phonemeref_data/audio/illustrious/en1044011.mp3,ɪlʌstriəs
7649,image,/ˈɪmɪdʒ/,data/raw/phonemeref_data/audio/image/en045088.mp3,ɪmɪdʒ
7650,imagery,/ˈɪmɪdʒəri/,data/raw/phonemeref_data/audio/imagery/en045096.mp3,ɪmɪdʒəri
7651,images,/ˈɪmɪdʒ/,data/raw/phonemeref_data/audio/images/en045088.mp3,ɪmɪdʒ
7652,imaginary,/ɪˈmædʒɪnəri/,data/raw/phonemeref_data/audio/imaginary/en045102.mp3,ɪmædʒɪnəri
7653,imagination,/ɪˌmædʒɪˈneɪʃən/,data/raw/phonemeref_data/audio/imagination/en045118.mp3,ɪmædʒɪneɪʃən
7654,imaginations,/ɪˌmædʒɪˈneɪʃən/,data/raw/phonemeref_data/audio/imaginations/en045118.mp3,ɪmædʒɪneɪʃən
7655,imaginative,/ɪˈmædʒɪnətɪv/,data/raw/phonemeref_data/audio/imaginative/en1044024.mp3,ɪmædʒɪnətɪv
7656,imagines,/ɪˈmædʒɪn/,data/raw/phonemeref_data/audio/imagines/en045124.mp3,ɪmædʒɪn
7657,imaging,/ˈɪmɪdʒɪŋ/,data/raw/phonemeref_data/audio/imaging/en1044035.mp3,ɪmɪdʒɪŋ
7658,imbalance,/ɪmˈbæləns/,data/raw/phonemeref_data/audio/imbalance/en045138.mp3,ɪmbæləns
7659,imbalances,/ɪmˈbæləns/,data/raw/phonemeref_data/audio/imbalances/en045138.mp3,ɪmbæləns
7660,imbecile,/ˈɪmbɪsiːl/,data/raw/phonemeref_data/audio/imbecile/en1044046.mp3,ɪmbɪsil
7661,imitates,/ˈɪmɪteɪt/,data/raw/phonemeref_data/audio/imitates/en045150.mp3,ɪmɪteɪt
7662,imitation,/ˌɪmɪˈteɪʃən/,data/raw/phonemeref_data/audio/imitation/en1044066.mp3,ɪmɪteɪʃən
7663,imitations,/ˌɪmɪˈteɪʃən/,data/raw/phonemeref_data/audio/imitations/en1044066.mp3,ɪmɪteɪʃən
7664,immaculate,/ɪˈmækjʊlət/,data/raw/phonemeref_data/audio/immaculate/en1044079.mp3,ɪmækjʊlət
7665,immaterial,/ˌɪməˈtɪəriəl/,data/raw/phonemeref_data/audio/immaterial/en1044084.mp3,ɪmətɪəriəl
7666,immature,/ˌɪməˈtjʊər/,data/raw/phonemeref_data/audio/immature/en045168.mp3,ɪmətjʊər
7667,immeasurable,/ɪˈmɛʒərəbəl/,data/raw/phonemeref_data/audio/immeasurable/en1044093.mp3,ɪmɛʒərəbəl
7668,immediacy,/ɪˈmiːdiəsi/,data/raw/phonemeref_data/audio/immediacy/en1044106.mp3,ɪmidiəsi
7669,immediate,/ɪˈmiːdiət/,data/raw/phonemeref_data/audio/immediate/en045173.mp3,ɪmidiət
7670,immediately,/ɪˈmiːdiətli/,data/raw/phonemeref_data/audio/immediately/en045181.mp3,ɪmidiətli
7671,immense,/ɪˈmɛns/,data/raw/phonemeref_data/audio/immense/en1044119.mp3,ɪmɛns
7672,immensely,/ɪˈmɛnsli/,data/raw/phonemeref_data/audio/immensely/en1044128.mp3,ɪmɛnsli
7673,immersed,/ɪˈmɜːrst/,data/raw/phonemeref_data/audio/immersed/en1044135.mp3,ɪmɜrst
7674,immersion,/ɪˈmɜːrʃən/,data/raw/phonemeref_data/audio/immersion/en1044147.mp3,ɪmɜrʃən
7675,immigrant,/ˈɪmɪgrənt/,data/raw/phonemeref_data/audio/immigrant/en045204.mp3,ɪmɪgrənt
7676,immigrants,/ˈɪmɪgrənt/,data/raw/phonemeref_data/audio/immigrants/en045204.mp3,ɪmɪgrənt
7677,immigration,/ˌɪmɪˈgreɪʃən/,data/raw/phonemeref_data/audio/immigration/en045212.mp3,ɪmɪgreɪʃən
7678,imminent,/ˈɪmɪnənt/,data/raw/phonemeref_data/audio/imminent/en1044165.mp3,ɪmɪnənt
7679,immoral,/ɪˈmɒrəl/,data/raw/phonemeref_data/audio/immoral/en1044181.mp3,ɪmɒrəl
7680,immortal,/ɪˈmɔːrtəl/,data/raw/phonemeref_data/audio/immortal/en1044197.mp3,ɪmɔrtəl
7681,immune,/ɪˈmjuːn/,data/raw/phonemeref_data/audio/immune/en045228.mp3,ɪmjun
7682,immunity,/ɪˈmjuːnɪti/,data/raw/phonemeref_data/audio/immunity/en1044214.mp3,ɪmjunɪti
7683,immutable,/ɪˈmjuːtəbəl/,data/raw/phonemeref_data/audio/immutable/en1044232.mp3,ɪmjutəbəl
7684,imp,/ˈɪmp/,data/raw/phonemeref_data/audio/imp/en1044242.mp3,ɪmp
7685,impact,/ˈɪmpækt/,data/raw/phonemeref_data/audio/impact/en045234.mp3,ɪmpækt
7686,impacted,/ɪmˈpæktɪd/,data/raw/phonemeref_data/audio/impacted/en1044250.mp3,ɪmpæktɪd
7687,impacts,/ˈɪmpækt/,data/raw/phonemeref_data/audio/impacts/en045234.mp3,ɪmpækt
7688,impaired,/ɪmˈpɛərd/,data/raw/phonemeref_data/audio/impaired/en045250.mp3,ɪmpɛərd
7689,impairment,/ɪmˈpɛərmənt/,data/raw/phonemeref_data/audio/impairment/en045260.mp3,ɪmpɛərmənt
7690,impairs,/ɪmˈpɛər/,data/raw/phonemeref_data/audio/impairs/en045249.mp3,ɪmpɛər
7691,impartial,/ɪmˈpɑːrʃəl/,data/raw/phonemeref_data/audio/impartial/en1044275.mp3,ɪmpɑrʃəl
7692,imparts,/ɪmˈpɑːrt/,data/raw/phonemeref_data/audio/imparts/en1044263.mp3,ɪmpɑrt
7693,impassable,/ɪmˈpɑːsəbəl/,data/raw/phonemeref_data/audio/impassable/en1044285.mp3,ɪmpɑsəbəl
7694,impasse,/æmˈpɑːs/,data/raw/phonemeref_data/audio/impasse/en1044293.mp3,æmpɑs
7695,impassioned,/ɪmˈpæʃənd/,data/raw/phonemeref_data/audio/impassioned/en1044309.mp3,ɪmpæʃənd
7696,impatient,/ɪmˈpeɪʃənt/,data/raw/phonemeref_data/audio/impatient/en045279.mp3,ɪmpeɪʃənt
7697,impatiently,/ɪmˈpeɪʃəntli/,data/raw/phonemeref_data/audio/impatiently/en1044317.mp3,ɪmpeɪʃəntli
7698,impeccable,/ɪmˈpɛkəbəl/,data/raw/phonemeref_data/audio/impeccable/en1044345.mp3,ɪmpɛkəbəl
7699,impediment,/ɪmˈpɛdɪmənt/,data/raw/phonemeref_data/audio/impediment/en1044361.mp3,ɪmpɛdɪmənt
7700,impediments,/ɪmˈpɛdɪmənt/,data/raw/phonemeref_data/audio/impediments/en1044361.mp3,ɪmpɛdɪmənt
7701,impending,/ɪmˈpɛndɪŋ/,data/raw/phonemeref_data/audio/impending/en045290.mp3,ɪmpɛndɪŋ
7702,imperative,/ɪmˈpɛrətɪv/,data/raw/phonemeref_data/audio/imperative/en045302.mp3,ɪmpɛrətɪv
7703,imperial,/ɪmˈpɪəriəi/,data/raw/phonemeref_data/audio/imperial/en1044399.mp3,ɪmpɪəriəi
7704,imperishable,/ɪmˈpɛrɪʃəbəl/,data/raw/phonemeref_data/audio/imperishable/en1044410.mp3,ɪmpɛrɪʃəbəl
7705,impersonal,/ɪmˈpɜːrsənəl/,data/raw/phonemeref_data/audio/impersonal/en1044435.mp3,ɪmpɜrsənəl
7706,impetuous,/ɪmˈpɛtʃuəs/,data/raw/phonemeref_data/audio/impetuous/en1044466.mp3,ɪmpɛtʃuəs
7707,impetus,/ˈɪmpɪtəs/,data/raw/phonemeref_data/audio/impetus/en1044472.mp3,ɪmpɪtəs
7708,implementation,/ˌɪmplɪmɛnˈteɪʃən/,data/raw/phonemeref_data/audio/implementation/en045336.mp3,ɪmplɪmɛnteɪʃən
7709,implements,/ˈɪmplɪmənt/,data/raw/phonemeref_data/audio/implements/en045325.mp3,ɪmplɪmənt
7710,implication,/ˌɪmplɪˈkeɪʃən/,data/raw/phonemeref_data/audio/implication/en045340.mp3,ɪmplɪkeɪʃən
7711,implications,/ˌɪmplɪˈkeɪʃən/,data/raw/phonemeref_data/audio/implications/en045340.mp3,ɪmplɪkeɪʃən
7712,implicit,/ɪmˈplɪsɪt/,data/raw/phonemeref_data/audio/implicit/en1044540.mp3,ɪmplɪsɪt
7713,implied,/ɪmˈplaɪd/,data/raw/phonemeref_data/audio/implied/en045351.mp3,ɪmplaɪd
7714,imply,/ɪmˈplaɪ/,data/raw/phonemeref_data/audio/imply/en045368.mp3,ɪmplaɪ
7715,import,/ɪmˈpɔːrt/,data/raw/phonemeref_data/audio/import/en045387.mp3,ɪmpɔrt
7716,importance,/ɪmˈpɔːrtəns/,data/raw/phonemeref_data/audio/importance/en045397.mp3,ɪmpɔrtəns
7717,important,/ɪmˈpɔːrtənt/,data/raw/phonemeref_data/audio/important/en045400.mp3,ɪmpɔrtənt
7718,importantly,/ɪmˈpɔːrtəntli/,data/raw/phonemeref_data/audio/importantly/en045410.mp3,ɪmpɔrtəntli
7719,importer,/ɪmˈpɔːrtər/,data/raw/phonemeref_data/audio/importer/en1044568.mp3,ɪmpɔrtər
7720,importers,/ɪmˈpɔːrtər/,data/raw/phonemeref_data/audio/importers/en1044568.mp3,ɪmpɔrtər
7721,imports,/ɪmˈpɔːrt/,data/raw/phonemeref_data/audio/imports/en045387.mp3,ɪmpɔrt
7722,imposes,/ɪmˈpəʊz/,data/raw/phonemeref_data/audio/imposes/en045424.mp3,ɪmpoʊz
7723,imposing,/ɪmˈpəʊzɪŋ/,data/raw/phonemeref_data/audio/imposing/en1044570.mp3,ɪmpoʊzɪŋ
7724,imposition,/ˌɪmpəˈzɪʃən/,data/raw/phonemeref_data/audio/imposition/en1044588.mp3,ɪmpəzɪʃən
7725,impossible,/ɪmˈpɒsəbəl/,data/raw/phonemeref_data/audio/impossible/en045438.mp3,ɪmpɒsəbəl
7726,impotent,/ˈɪmpətənt/,data/raw/phonemeref_data/audio/impotent/en1044612.mp3,ɪmpətənt
7727,impoverished,/ɪmˈpɒvərɪʃt/,data/raw/phonemeref_data/audio/impoverished/en045448.mp3,ɪmpɒvərɪʃt
7728,impractical,/ɪmˈpræktɪkəl/,data/raw/phonemeref_data/audio/impractical/en1044634.mp3,ɪmpræktɪkəl
7729,impregnable,/ɪmˈprɛgnəbəl/,data/raw/phonemeref_data/audio/impregnable/en1044649.mp3,ɪmprɛgnəbəl
7730,impression,/ɪmˈprɛʃən/,data/raw/phonemeref_data/audio/impression/en045462.mp3,ɪmprɛʃən
7731,impressions,/ɪmˈprɛʃən/,data/raw/phonemeref_data/audio/impressions/en045462.mp3,ɪmprɛʃən
7732,impressive,/ɪmˈprɛsɪv/,data/raw/phonemeref_data/audio/impressive/en045478.mp3,ɪmprɛsɪv
7733,imprint,/ˈɪmprɪnt/,data/raw/phonemeref_data/audio/imprint/en045484.mp3,ɪmprɪnt
7734,imprints,/ˈɪmprɪnt/,data/raw/phonemeref_data/audio/imprints/en045484.mp3,ɪmprɪnt
7735,imprisonment,/ɪmˈprɪzənmənt/,data/raw/phonemeref_data/audio/imprisonment/en045508.mp3,ɪmprɪzənmənt
7736,improbable,/ɪmˈprɒbəbəl/,data/raw/phonemeref_data/audio/improbable/en1044670.mp3,ɪmprɒbəbəl
7737,impromptu,/ɪmˈprɒmptjuː/,data/raw/phonemeref_data/audio/impromptu/en1044682.mp3,ɪmprɒmptju
7738,improper,/ˌɪmˈprɒpər/,data/raw/phonemeref_data/audio/improper/en1044699.mp3,ɪmprɒpər
7739,improperly,/ˌɪmˈprɒpərli/,data/raw/phonemeref_data/audio/improperly/en1044703.mp3,ɪmprɒpərli
7740,improvement,/ɪmˈpruːvmənt/,data/raw/phonemeref_data/audio/improvement/en045520.mp3,ɪmpruvmənt
7741,improvements,/ɪmˈpruːvmənt/,data/raw/phonemeref_data/audio/improvements/en045520.mp3,ɪmpruvmənt
7742,improves,/ɪmˈpruːv/,data/raw/phonemeref_data/audio/improves/en045514.mp3,ɪmpruv
7743,improvisation,/ˌɪmprəvaɪˈzeɪʃən/,data/raw/phonemeref_data/audio/improvisation/en1044710.mp3,ɪmprəvaɪzeɪʃən
7744,improvisations,/ˌɪmprəvaɪˈzeɪʃən/,data/raw/phonemeref_data/audio/improvisations/en1044710.mp3,ɪmprəvaɪzeɪʃən
7745,improvise,/ˈɪmprəvaɪz/,data/raw/phonemeref_data/audio/improvise/en1044728.mp3,ɪmprəvaɪz
7746,impudent,/ˈɪmpjʊdənt/,data/raw/phonemeref_data/audio/impudent/en1044731.mp3,ɪmpjʊdənt
7747,impulse,/ˈɪmpʌls/,data/raw/phonemeref_data/audio/impulse/en1044749.mp3,ɪmpʌls
7748,impulses,/ˈɪmpʌls/,data/raw/phonemeref_data/audio/impulses/en1044749.mp3,ɪmpʌls
7749,impulsive,/ɪmˈpʌlsɪv/,data/raw/phonemeref_data/audio/impulsive/en1044751.mp3,ɪmpʌlsɪv
7750,impunity,/ɪmˈpjuːnɪti/,data/raw/phonemeref_data/audio/impunity/en1044765.mp3,ɪmpjunɪti
7751,in,/ˌaɪˈɛn/,data/raw/phonemeref_data/audio/in/en045535.mp3,aɪɛn
7752,inability,/ˌɪnəˈbɪlɪti/,data/raw/phonemeref_data/audio/inability/en045543.mp3,ɪnəbɪlɪti
7753,inaccessible,/ˌɪnəkˈsɛsɪbəl/,data/raw/phonemeref_data/audio/inaccessible/en1044802.mp3,ɪnəksɛsɪbəl
7754,inaccuracy,/ɪnˈækjʊrəsi/,data/raw/phonemeref_data/audio/inaccuracy/en1044815.mp3,ɪnækjʊrəsi
7755,inaccurate,/ɪnˈækjʊrət/,data/raw/phonemeref_data/audio/inaccurate/en045552.mp3,ɪnækjʊrət
7756,inaction,/ɪnˈækʃən/,data/raw/phonemeref_data/audio/inaction/en1044823.mp3,ɪnækʃən
7757,inactive,/ɪnˈæktɪv/,data/raw/phonemeref_data/audio/inactive/en1044839.mp3,ɪnæktɪv
7758,inadequacy,/ɪnˈædɪkwəsi/,data/raw/phonemeref_data/audio/inadequacy/en1044844.mp3,ɪnædɪkwəsi
7759,inadequate,/ɪnˈædɪkwət/,data/raw/phonemeref_data/audio/inadequate/en1044856.mp3,ɪnædɪkwət
7760,inadmissible,/ˌɪnədˈmɪsɪbəl/,data/raw/phonemeref_data/audio/inadmissible/en1044868.mp3,ɪnədmɪsɪbəl
7761,inadvertent,/ˌɪnədˈvɜːrtənt/,data/raw/phonemeref_data/audio/inadvertent/en1044873.mp3,ɪnədvɜrtənt
7762,inanimate,/ɪnˈænɪmət/,data/raw/phonemeref_data/audio/inanimate/en1044917.mp3,ɪnænɪmət
7763,inappropriate,/ˌɪnəˈprəʊpriət/,data/raw/phonemeref_data/audio/inappropriate/en045560.mp3,ɪnəproʊpriət
7764,inattentive,/ˌɪnəˈtɛntɪv/,data/raw/phonemeref_data/audio/inattentive/en1044930.mp3,ɪnətɛntɪv
7765,inauguration,/ɪnˌɔːgjəˈreɪʃən/,data/raw/phonemeref_data/audio/inauguration/en1044956.mp3,ɪnɔgjəreɪʃən
7766,inborn,/ˌɪnˈbɔːrn/,data/raw/phonemeref_data/audio/inborn/en1044964.mp3,ɪnbɔrn
7767,incapable,/ɪnˈkeɪpəbəl/,data/raw/phonemeref_data/audio/incapable/en045599.mp3,ɪnkeɪpəbəl
7768,incensed,/ɪnˈsɛnst/,data/raw/phonemeref_data/audio/incensed/en1045059.mp3,ɪnsɛnst
7769,incentive,/ɪnˈsɛntɪv/,data/raw/phonemeref_data/audio/incentive/en045606.mp3,ɪnsɛntɪv
7770,incentives,/ɪnˈsɛntɪv/,data/raw/phonemeref_data/audio/incentives/en045606.mp3,ɪnsɛntɪv
7771,inception,/ɪnˈsɛpʃən/,data/raw/phonemeref_data/audio/inception/en045614.mp3,ɪnsɛpʃən
7772,incessant,/ɪnˈsɛsənt/,data/raw/phonemeref_data/audio/incessant/en1045069.mp3,ɪnsɛsənt
7773,incest,/ˈɪnsɛst/,data/raw/phonemeref_data/audio/incest/en1045070.mp3,ɪnsɛst
7774,inch,/ˈɪntʃ/,data/raw/phonemeref_data/audio/inch/en045628.mp3,ɪntʃ
7775,incidence,/ˈɪnsɪdəns/,data/raw/phonemeref_data/audio/incidence/en1045091.mp3,ɪnsɪdəns
7776,incident,/ˈɪnsɪdənt/,data/raw/phonemeref_data/audio/incident/en045634.mp3,ɪnsɪdənt
7777,incidental,/ˌɪnsɪˈdɛntəl/,data/raw/phonemeref_data/audio/incidental/en1045105.mp3,ɪnsɪdɛntəl
7778,incidentally,/ˌɪnsɪˈdɛntəli/,data/raw/phonemeref_data/audio/incidentally/en1045113.mp3,ɪnsɪdɛntəli
7779,incidents,/ˈɪnsɪdənt/,data/raw/phonemeref_data/audio/incidents/en045634.mp3,ɪnsɪdənt
7780,incipient,/ɪnˈsɪpiənt/,data/raw/phonemeref_data/audio/incipient/en1045129.mp3,ɪnsɪpiənt
7781,incisive,/ɪnˈsaɪsɪv/,data/raw/phonemeref_data/audio/incisive/en1045140.mp3,ɪnsaɪsɪv
7782,inclement,/ɪnˈklɛmənt/,data/raw/phonemeref_data/audio/inclement/en1045163.mp3,ɪnklɛmənt
7783,inclination,/ˌɪnklɪˈneɪʃən/,data/raw/phonemeref_data/audio/inclination/en1045175.mp3,ɪnklɪneɪʃən
7784,inclinations,/ˌɪnklɪˈneɪʃən/,data/raw/phonemeref_data/audio/inclinations/en1045175.mp3,ɪnklɪneɪʃən
7785,incline,/ˈɪnklaɪn/,data/raw/phonemeref_data/audio/incline/en1045182.mp3,ɪnklaɪn
7786,inclined,/ɪnˈklaɪnd/,data/raw/phonemeref_data/audio/inclined/en1045199.mp3,ɪnklaɪnd
7787,inclines,/ˈɪnklaɪn/,data/raw/phonemeref_data/audio/inclines/en1045182.mp3,ɪnklaɪn
7788,includes,/ɪnˈkluːd/,data/raw/phonemeref_data/audio/includes/en045649.mp3,ɪnklud
7789,including,/ɪnˈkluːdɪŋ/,data/raw/phonemeref_data/audio/including/en045659.mp3,ɪnkludɪŋ
7790,inclusion,/ɪnˈkluːʒən/,data/raw/phonemeref_data/audio/inclusion/en045667.mp3,ɪnkluʒən
7791,inclusions,/ɪnˈkluːʒən/,data/raw/phonemeref_data/audio/inclusions/en045667.mp3,ɪnkluʒən
7792,inclusive,/ɪnˈkluːsɪv/,data/raw/phonemeref_data/audio/inclusive/en045679.mp3,ɪnklusɪv
