id,word,ipa,ipa_clean,audio_path,source,score,age
speechocean_train_1120,FOUND THIS IN THE COLLECTION,faʊndðɪsɪnðikəlɛkʃn,faʊndðɪsɪnðikəlɛkʃn,data\speechocean\audio\so_train_01120.wav,speechocean762,8,21
speechocean_train_1121,HE IS IN THE HOSPITAL,hiɪzɪnðihʌspɪtl,hiɪzɪnðihʌspɪtl,data\speechocean\audio\so_train_01121.wav,speechocean762,8,21
speechocean_train_1122,PROOF WE HAVE A GOOD TIME,prufwihævəgʊdtaɪm,prufwihævəgʊdtaɪm,data\speechocean\audio\so_train_01122.wav,speechocean762,10,21
speechocean_train_1123,VIA WHAT DO YOU THINK,vʌɪəwətdʊjuθɪŋk,vʌɪəwətdʊjuθɪŋk,data\speechocean\audio\so_train_01123.wav,speechocean762,8,21
speechocean_train_1124,IT'S ALL ABOUT THE CHOCOLATE,ɪtsɔləbaʊtðətʃʌklət,ɪtsɔləbaʊtðətʃʌklət,data\speechocean\audio\so_train_01124.wav,speechocean762,8,21
speechocean_train_1125,I WOULD LIKE TO KNOW YOU,aɪwʊdlaɪktunoʊju,aɪwʊdlaɪktunoʊju,data\speechocean\audio\so_train_01125.wav,speechocean762,9,21
speechocean_train_1126,WEIGHT IS THE ENEMY OF PERFORMANCE,weɪtɪzðəɛnəmiəvpəfɔməns,weɪtɪzðəɛnəmiəvpəfɔməns,data\speechocean\audio\so_train_01126.wav,speechocean762,8,21
speechocean_train_1127,WHATEVER THE DIFFICULTY THERE'S A SOLUTION,wətɛvəðədɪfɪkəltiðɛrzəsəluʃn,wətɛvəðədɪfɪkəltiðɛrzəsəluʃn,data\speechocean\audio\so_train_01127.wav,speechocean762,8,21
speechocean_train_1128,PRAYER IS A SOURCE OF STRENGTH AND SPIRIT,prɛrɪzəsɔsəvstrɛŋkθændspɪʌɪt,prɛrɪzəsɔsəvstrɛŋkθændspɪʌɪt,data\speechocean\audio\so_train_01128.wav,speechocean762,8,21
speechocean_train_1129,I KNOW HOW TO DO ALL OF THEM,aɪnoʊhaʊtudʊɔləvðəm,aɪnoʊhaʊtudʊɔləvðəm,data\speechocean\audio\so_train_01129.wav,speechocean762,8,21
speechocean_train_1130,BUT LOOK AT MY PARENTS,bətlʊkætmaɪpɛɜrənts,bətlʊkætmaɪpɛɜrənts,data\speechocean\audio\so_train_01130.wav,speechocean762,8,21
speechocean_train_1131,TEXT ME IF YOU SINGLE SINGE,tɛkstmiɪfjusɪŋglsɪndʒ,tɛkstmiɪfjusɪŋglsɪndʒ,data\speechocean\audio\so_train_01131.wav,speechocean762,8,21
speechocean_train_1132,HOPE WE GET TO SEE MORE,hoʊpwigɛttusimɔr,hoʊpwigɛttusimɔr,data\speechocean\audio\so_train_01132.wav,speechocean762,10,21
speechocean_train_1133,THAT A HAT WAS NOT NECESSARY,ðætəhætwəznətnɛsəsɜri,ðætəhætwəznətnɛsəsɜri,data\speechocean\audio\so_train_01133.wav,speechocean762,8,21
speechocean_train_1134,IT WAS ALL FOR YOU THAT I THOUGHT,ɪtwəzɔlfɔjuðætaɪθɔt,ɪtwəzɔlfɔjuðætaɪθɔt,data\speechocean\audio\so_train_01134.wav,speechocean762,9,21
speechocean_train_1135,LOOK BOY VIOLENCE IS THE RESORT OF THE VIOLENT,lʊkbɔɪvaɪələnsɪzðərɪzɔtəvðəvaɪələnt,lʊkbɔɪvaɪələnsɪzðərɪzɔtəvðəvaɪələnt,data\speechocean\audio\so_train_01135.wav,speechocean762,8,21
speechocean_train_1136,WHY AM I A GHOST,waɪəmaɪəgoʊst,waɪəmaɪəgoʊst,data\speechocean\audio\so_train_01136.wav,speechocean762,8,21
speechocean_train_1137,DO I TAKE YOU WITH ME,dʊaɪteɪkjuwɪðmi,dʊaɪteɪkjuwɪðmi,data\speechocean\audio\so_train_01137.wav,speechocean762,9,9
speechocean_train_1138,WHY NOT DO AS SHE WISHED,waɪnətdʊæzʃiwɪʃt,waɪnətdʊæzʃiwɪʃt,data\speechocean\audio\so_train_01138.wav,speechocean762,8,9
speechocean_train_1139,SHE WAS NOT HERE,ʃiwəznəthɪə,ʃiwəznəthɪə,data\speechocean\audio\so_train_01139.wav,speechocean762,10,9
speechocean_train_1140,HAVE YOU SOMETHING TO SAY,hævjusʌmθɪŋtuseɪ,hævjusʌmθɪŋtuseɪ,data\speechocean\audio\so_train_01140.wav,speechocean762,9,9
speechocean_train_1141,DO YOU NOT NOW YEAH KNOW IT,dʊjunətnaʊjɛrnoʊɪt,dʊjunətnaʊjɛrnoʊɪt,data\speechocean\audio\so_train_01141.wav,speechocean762,8,9
speechocean_train_1142,SHE IS HIS MOTHER,ʃiɪzhɪzmʌðɜr,ʃiɪzhɪzmʌðɜr,data\speechocean\audio\so_train_01142.wav,speechocean762,8,9
speechocean_train_1143,AND THEY WERE RIGHT,ændðeɪwɜrraɪt,ændðeɪwɜrraɪt,data\speechocean\audio\so_train_01143.wav,speechocean762,9,9
speechocean_train_1144,DO NOT GO THERE MY LOVE,dʊnətgoʊðɛrmaɪləv,dʊnətgoʊðɛrmaɪləv,data\speechocean\audio\so_train_01144.wav,speechocean762,8,9
speechocean_train_1145,I KNOW THAT HE IS SURE OF IT,aɪnoʊðæthiɪzʃɔəvɪt,aɪnoʊðæthiɪzʃɔəvɪt,data\speechocean\audio\so_train_01145.wav,speechocean762,9,9
speechocean_train_1146,TAKE ME WITH YOU,teɪkmiwɪðju,teɪkmiwɪðju,data\speechocean\audio\so_train_01146.wav,speechocean762,9,9
speechocean_train_1147,EVERY ONE LOVES HER,ɛvriwənləvzhɜr,ɛvriwənləvzhɜr,data\speechocean\audio\so_train_01147.wav,speechocean762,8,9
speechocean_train_1148,I WANT TO JOINING ON,aɪwɑnttudʒɔɪnɪŋən,aɪwɑnttudʒɔɪnɪŋən,data\speechocean\audio\so_train_01148.wav,speechocean762,8,9
speechocean_train_1149,THIS WAS HER WORK,ðɪswəzhɜrwɜrk,ðɪswəzhɜrwɜrk,data\speechocean\audio\so_train_01149.wav,speechocean762,8,9
speechocean_train_1150,SHE WOULD HAVE LOVED YOU,ʃiwʊdhævləvdju,ʃiwʊdhævləvdju,data\speechocean\audio\so_train_01150.wav,speechocean762,8,9
speechocean_train_1151,I KNOW THE NAME TOO,aɪnoʊðəneɪmtu,aɪnoʊðəneɪmtu,data\speechocean\audio\so_train_01151.wav,speechocean762,9,9
speechocean_train_1152,I DO KNOW OF ONE NOW,aɪdʊnoʊəvwənnaʊ,aɪdʊnoʊəvwənnaʊ,data\speechocean\audio\so_train_01152.wav,speechocean762,8,9
speechocean_train_1153,CAN YOU GUESS HIS NAME,kænjugɛshɪzneɪm,kænjugɛshɪzneɪm,data\speechocean\audio\so_train_01153.wav,speechocean762,9,9
speechocean_train_1154,THEY LOVED HER AND SHE LOVED THEM,ðeɪləvdhɜrændʃiləvdðəm,ðeɪləvdhɜrændʃiləvdðəm,data\speechocean\audio\so_train_01154.wav,speechocean762,8,9
speechocean_train_1155,TOO MUCH TO BE HAPPY,tumətʃtubihæpi,tumətʃtubihæpi,data\speechocean\audio\so_train_01155.wav,speechocean762,9,9
speechocean_train_1156,WELL IN THAT CARS TO BE SURE LET THEM GO,wɛlɪnðætkɑrstubiʃʊəlɛtðəmgoʊ,wɛlɪnðætkɑrstubiʃʊəlɛtðəmgoʊ,data\speechocean\audio\so_train_01156.wav,speechocean762,8,9
speechocean_train_1157,THE BABY WAS HUNGRY,ðəbeɪbiwəzhʌŋgri,ðəbeɪbiwəzhʌŋgri,data\speechocean\audio\so_train_01157.wav,speechocean762,8,9
speechocean_train_1158,THIS WAS THE ROOM,ðɪswəzðərum,ðɪswəzðərum,data\speechocean\audio\so_train_01158.wav,speechocean762,9,9
speechocean_train_1159,COME WITH ME TOMORROW,kəmwɪðmitəmʌroʊ,kəmwɪðmitəmʌroʊ,data\speechocean\audio\so_train_01159.wav,speechocean762,9,9
speechocean_train_1160,THE WITH YOU TAKE A DRINK,ðəwɪðjuteɪkədrɪŋk,ðəwɪðjuteɪkədrɪŋk,data\speechocean\audio\so_train_01160.wav,speechocean762,9,9
speechocean_train_1161,OH I HAD LOVED YOU FAR SO LONG A TIME,oʊaɪhædləvdjufɑsoʊlɔŋətaɪm,oʊaɪhædləvdjufɑsoʊlɔŋətaɪm,data\speechocean\audio\so_train_01161.wav,speechocean762,8,9
speechocean_train_1162,THIS WERE YOUR NAME WAS IT,ðɪswɜrjʊəneɪmwəzɪt,ðɪswɜrjʊəneɪmwəzɪt,data\speechocean\audio\so_train_01162.wav,speechocean762,8,9
speechocean_train_1163,DO YOU WANT A DRINK,dʊjuwɑntədrɪŋk,dʊjuwɑntədrɪŋk,data\speechocean\audio\so_train_01163.wav,speechocean762,9,9
speechocean_train_1164,TELL US WHO YOU ARE,tɛləshujuɑ,tɛləshujuɑ,data\speechocean\audio\so_train_01164.wav,speechocean762,9,9
speechocean_train_1165,SHE LOOKED AS THE CLOCK,ʃilʊktæzðəklək,ʃilʊktæzðəklək,data\speechocean\audio\so_train_01165.wav,speechocean762,8,9
speechocean_train_1166,WILL YOU DO THAT,wɪljudʊðæt,wɪljudʊðæt,data\speechocean\audio\so_train_01166.wav,speechocean762,9,9
speechocean_train_1167,NOW THEN THERE ALL FOR YOU GO TOGETHER,naʊðɛnðɛrɔlfɔjugoʊtəgɛðɜr,naʊðɛnðɛrɔlfɔjugoʊtəgɛðɜr,data\speechocean\audio\so_train_01167.wav,speechocean762,9,9
speechocean_train_1168,THERE COMES ONE OF THEM,ðɛrkəmzwənəvðəm,ðɛrkəmzwənəvðəm,data\speechocean\audio\so_train_01168.wav,speechocean762,8,9
speechocean_train_1169,THIS IS WHY IT DOES SO,ðɪsɪzwaɪɪtdəzsoʊ,ðɪsɪzwaɪɪtdəzsoʊ,data\speechocean\audio\so_train_01169.wav,speechocean762,9,9
speechocean_train_1170,I AM NOT A POLICEMAN,aɪəmnətəpəlismən,aɪəmnətəpəlismən,data\speechocean\audio\so_train_01170.wav,speechocean762,8,9
speechocean_train_1171,BUT HERE HE COMES AGAIN,bəthɪəhikəmzəgeɪn,bəthɪəhikəmzəgeɪn,data\speechocean\audio\so_train_01171.wav,speechocean762,9,9
speechocean_train_1172,TELL HER SO WITH MY LOVE,tɛlhəsoʊwɪðmaɪləv,tɛlhəsoʊwɪðmaɪləv,data\speechocean\audio\so_train_01172.wav,speechocean762,9,9
speechocean_train_1173,WOULD YOU HAVE DONE IT,wʊdjuhævdənɪt,wʊdjuhævdənɪt,data\speechocean\audio\so_train_01173.wav,speechocean762,9,9
speechocean_train_1174,I TAKE PEOPLE YOU KNOW AS I FIND THEM,aɪteɪkpipljunoʊæzaɪfaɪndðəm,aɪteɪkpipljunoʊæzaɪfaɪndðəm,data\speechocean\audio\so_train_01174.wav,speechocean762,8,9
speechocean_train_1175,IT WOULD DO YOU A LOT OF GOOD,ɪtwʊddʊjuələtəvgʊd,ɪtwʊddʊjuələtəvgʊd,data\speechocean\audio\so_train_01175.wav,speechocean762,8,9
speechocean_train_1176,I HEAR THE DOCTOR'S HORSE,aɪhɪəðədɑktɜrshɔs,aɪhɪəðədɑktɜrshɔs,data\speechocean\audio\so_train_01176.wav,speechocean762,8,9
speechocean_train_1177,I AM LISTENING TO YOU,aɪəmlɪsnɪŋtuju,aɪəmlɪsnɪŋtuju,data\speechocean\audio\so_train_01177.wav,speechocean762,8,9
speechocean_train_1178,I PLAY WITH IT AFTER SCHOOL,aɪpleɪwɪðɪtɑftəskul,aɪpleɪwɪðɪtɑftəskul,data\speechocean\audio\so_train_01178.wav,speechocean762,9,9
speechocean_train_1179,AND SO IT IS WITH ALL OF US,ændsoʊɪtɪzwɪðɔləvəs,ændsoʊɪtɪzwɪðɔləvəs,data\speechocean\audio\so_train_01179.wav,speechocean762,8,9
speechocean_train_1180,THEN HEAR THEM FATHER,ðɛnhɪəðəmfɑðɜr,ðɛnhɪəðəmfɑðɜr,data\speechocean\audio\so_train_01180.wav,speechocean762,8,9
speechocean_train_1181,THERE YOU ARE THEN,ðɛrjuɑðɛn,ðɛrjuɑðɛn,data\speechocean\audio\so_train_01181.wav,speechocean762,8,9
speechocean_train_1182,HE TURN BACK TO HIS WATCH,hitɜrnbæktuhɪzwətʃ,hitɜrnbæktuhɪzwətʃ,data\speechocean\audio\so_train_01182.wav,speechocean762,9,9
speechocean_train_1183,WAS THERE ANY US,wəzðɛrɛniəs,wəzðɛrɛniəs,data\speechocean\audio\so_train_01183.wav,speechocean762,8,9
speechocean_train_1184,HE WILL HELP ME FIND A ROOM,hiwɪlhɛlpmifaɪndərum,hiwɪlhɛlpmifaɪndərum,data\speechocean\audio\so_train_01184.wav,speechocean762,8,9
speechocean_train_1185,WILL YOU TEA TELL HIM,wɪljutitɛlhɪm,wɪljutitɛlhɪm,data\speechocean\audio\so_train_01185.wav,speechocean762,8,9
speechocean_train_1186,I DO NOT WISH TO SEE YOU AGAIN,aɪdʊnətwɪʃtusijuəgeɪn,aɪdʊnətwɪʃtusijuəgeɪn,data\speechocean\audio\so_train_01186.wav,speechocean762,8,9
speechocean_train_1187,IT IS OVER ALREADY,ɪtɪzoʊvɜrɔlrɛdi,ɪtɪzoʊvɜrɔlrɛdi,data\speechocean\audio\so_train_01187.wav,speechocean762,8,9
speechocean_train_1188,IS THIS WELL DONE,ɪzðɪswɛldən,ɪzðɪswɛldən,data\speechocean\audio\so_train_01188.wav,speechocean762,8,9
speechocean_train_1189,BUT CARE CARE CARE,bətkɛrkɛrkɛr,bətkɛrkɛrkɛr,data\speechocean\audio\so_train_01189.wav,speechocean762,9,9
speechocean_train_1190,IT IS ONLY FOUR FEET HIGH,ɪtɪzoʊnlifɔfithaɪ,ɪtɪzoʊnlifɔfithaɪ,data\speechocean\audio\so_train_01190.wav,speechocean762,8,9
speechocean_train_1191,HE ONLY WRITES TO TELL ME A PLACE OF NEWS,hioʊnliraɪtstutɛlmiəpleɪsəvnjuz,hioʊnliraɪtstutɛlmiəpleɪsəvnjuz,data\speechocean\audio\so_train_01191.wav,speechocean762,8,9
speechocean_train_1192,WHAT WOMAN WHO REALLY LOVED WOULD,wətwʊmənhurɪʌliləvdwʊd,wətwʊmənhurɪʌliləvdwʊd,data\speechocean\audio\so_train_01192.wav,speechocean762,8,9
speechocean_train_1193,TELL ME WHAT YOU WOULD DO,tɛlmiwətjuwʊddʊ,tɛlmiwətjuwʊddʊ,data\speechocean\audio\so_train_01193.wav,speechocean762,8,9
speechocean_train_1194,WHY WOULD YOU WRITE TO ME,waɪwʊdjuraɪttumi,waɪwʊdjuraɪttumi,data\speechocean\audio\so_train_01194.wav,speechocean762,9,9
speechocean_train_1195,BUT IT'S A REALLY NICE PRISON SO,bətɪtsərɪʌlinaɪsprɪznsoʊ,bətɪtsərɪʌlinaɪsprɪznsoʊ,data\speechocean\audio\so_train_01195.wav,speechocean762,8,19
speechocean_train_1196,AND HE'S NOT IN LOVE WITH ME,ənhiznətɪnləvwɪðmi,ənhiznətɪnləvwɪðmi,data\speechocean\audio\so_train_01196.wav,speechocean762,9,19
speechocean_train_1197,ONE OF THEM TURNED ON HIM,wənəvðɛmtɜrndənhɪm,wənəvðɛmtɜrndənhɪm,data\speechocean\audio\so_train_01197.wav,speechocean762,8,19
speechocean_train_1198,AUTHORITIES CLAIMS THAT THE KILLINGS WERE THE CRIME OF ANGER,ɔθʌrɪtɪzkleɪmzðætðəkɪlɪŋzwəðəkraɪməvæŋgɜr,ɔθʌrɪtɪzkleɪmzðætðəkɪlɪŋzwəðəkraɪməvæŋgɜr,data\speechocean\audio\so_train_01198.wav,speechocean762,9,19
speechocean_train_1199,THE CASE IS STILL ON APPEAL,ðəkeɪsɪzstɪlənəpil,ðəkeɪsɪzstɪlənəpil,data\speechocean\audio\so_train_01199.wav,speechocean762,8,19
speechocean_train_1200,I CALL UPON CONGRESS TO DO THIS IMMEDIATELY,aɪkɔləpʌnkʌŋgrɛstudʊðɪsɪmidɪətli,aɪkɔləpʌnkʌŋgrɛstudʊðɪsɪmidɪətli,data\speechocean\audio\so_train_01200.wav,speechocean762,8,19
speechocean_train_1201,HURT A CANCER THINGS WILL NEVER BE THE SAME,hɜrtəkænsɜrθɪŋzwɪlnɛvɜrbiðəseɪm,hɜrtəkænsɜrθɪŋzwɪlnɛvɜrbiðəseɪm,data\speechocean\audio\so_train_01201.wav,speechocean762,8,19
speechocean_train_1202,WHAT A DREAM COME TRUE THAT WOULD BE,wətədrimkəmtruðætwʊdbi,wətədrimkəmtruðætwʊdbi,data\speechocean\audio\so_train_01202.wav,speechocean762,9,19
speechocean_train_1203,BASKET IT A LITTLE SMALL,bɑskɪtɪtəlɪtlsmɔl,bɑskɪtɪtəlɪtlsmɔl,data\speechocean\audio\so_train_01203.wav,speechocean762,10,19
speechocean_train_1204,THE IDEA THAT THERE IS A LARGE NO,ðiaɪdɪʌðætðɛrɪzəlɑdʒnoʊ,ðiaɪdɪʌðætðɛrɪzəlɑdʒnoʊ,data\speechocean\audio\so_train_01204.wav,speechocean762,10,19
speechocean_train_1205,THIS IS ALL SORTS OF DUMB,ðɪsɪzɔlsɔrtsəvdəm,ðɪsɪzɔlsɔrtsəvdəm,data\speechocean\audio\so_train_01205.wav,speechocean762,8,19
speechocean_train_1206,I WAS ALL THE WAY IN FRONT,aɪwəzɔlðəweɪɪnfrənt,aɪwəzɔlðəweɪɪnfrənt,data\speechocean\audio\so_train_01206.wav,speechocean762,9,19
speechocean_train_1207,WE HAVE TO UNDERSTAND HOW IT AFFECTS US,wihævtuʌndəstændhaʊɪtəfɛktsəs,wihævtuʌndəstændhaʊɪtəfɛktsəs,data\speechocean\audio\so_train_01207.wav,speechocean762,8,19
speechocean_train_1208,I DO MY BEST WORK ON THE FLOOR,aɪdʊmaɪbɛstwɜrkənðəflɔ,aɪdʊmaɪbɛstwɜrkənðəflɔ,data\speechocean\audio\so_train_01208.wav,speechocean762,8,19
speechocean_train_1209,YOU WERE SUPPOSED TO BE HERE FOR ME,juwɜrsəpoʊzdtubihɪəfɔmi,juwɜrsəpoʊzdtubihɪəfɔmi,data\speechocean\audio\so_train_01209.wav,speechocean762,8,19
speechocean_train_1210,WHAT DO I KNOW ABOUT TEA,wətdʊaɪnoʊəbaʊtti,wətdʊaɪnoʊəbaʊtti,data\speechocean\audio\so_train_01210.wav,speechocean762,8,19
speechocean_train_1211,YET SHE LOVED HIM IN SPITE OF IT ALL,jɛtʃiləvdhɪmɪnspaɪtəvɪtɔl,jɛtʃiləvdhɪmɪnspaɪtəvɪtɔl,data\speechocean\audio\so_train_01211.wav,speechocean762,8,19
speechocean_train_1212,YET HE WAS AFRAID TO ACT,jɛthiwəzəfreɪdtuækt,jɛthiwəzəfreɪdtuækt,data\speechocean\audio\so_train_01212.wav,speechocean762,8,19
speechocean_train_1213,HE COULD NOT UNDERTAKE TO LIVE ON THAT,hikʊdnətʌndəteɪktulɪvənðæt,hikʊdnətʌndəteɪktulɪvənðæt,data\speechocean\audio\so_train_01213.wav,speechocean762,8,19
speechocean_train_1214,BUT THE LETTER WAS NEVER FOR HIM,bətðəlɛtəwəznɛvɜrfɔhɪm,bətðəlɛtəwəznɛvɜrfɔhɪm,data\speechocean\audio\so_train_01214.wav,speechocean762,8,19
speechocean_train_1215,AND THIS FROM ME,ændðɪsfrəmmi,ændðɪsfrəmmi,data\speechocean\audio\so_train_01215.wav,speechocean762,8,9
speechocean_train_1216,WHAT WHAT DO YOU LOCK AT ME SO HAD FOR,wətwətdʊjuləkætmisoʊhædfɔ,wətwətdʊjuləkætmisoʊhædfɔ,data\speechocean\audio\so_train_01216.wav,speechocean762,8,9
speechocean_train_1217,THEY WANTING SOMETHING OF HIM,ðeɪwɑntɪŋsʌmθɪŋəvhɪm,ðeɪwɑntɪŋsʌmθɪŋəvhɪm,data\speechocean\audio\so_train_01217.wav,speechocean762,8,9
speechocean_train_1218,WOULD YOU PLEASE TO WAIT,wʊdjupliztuweɪt,wʊdjupliztuweɪt,data\speechocean\audio\so_train_01218.wav,speechocean762,8,9
speechocean_train_1219,WHAT WAS I TO MAKE OF IT,wətwəzaɪtumeɪkəvɪt,wətwəzaɪtumeɪkəvɪt,data\speechocean\audio\so_train_01219.wav,speechocean762,8,9
speechocean_train_1220,WHAT WAS SHE HAS ABOUT,wətwəzʃihæzəbaʊt,wətwəzʃihæzəbaʊt,data\speechocean\audio\so_train_01220.wav,speechocean762,8,9
speechocean_train_1221,WAS IT A BED,wəzɪtəbɛd,wəzɪtəbɛd,data\speechocean\audio\so_train_01221.wav,speechocean762,8,9
speechocean_train_1222,I I WILL SEEN THAT YOU HAVE WAS YOU WANT,aɪaɪwɪlsinðætjuhævwəzjuwɑnt,aɪaɪwɪlsinðætjuhævwəzjuwɑnt,data\speechocean\audio\so_train_01222.wav,speechocean762,8,9
speechocean_train_1223,WHY DO I KNOW YOU,waɪdʊaɪnoʊju,waɪdʊaɪnoʊju,data\speechocean\audio\so_train_01223.wav,speechocean762,8,9
speechocean_train_1224,ALL ALL THAT WAS PAST,ɔlɔlðætwəzpɑst,ɔlɔlðætwəzpɑst,data\speechocean\audio\so_train_01224.wav,speechocean762,8,9
speechocean_train_1225,BUT I WOULD LIKE TO TRY,bətaɪwʊdlaɪktutraɪ,bətaɪwʊdlaɪktutraɪ,data\speechocean\audio\so_train_01225.wav,speechocean762,8,9
speechocean_train_1226,HAD A BIG PLACE,hædəbɪgpleɪs,hædəbɪgpleɪs,data\speechocean\audio\so_train_01226.wav,speechocean762,8,9
speechocean_train_1227,NOT NOT THAT I LIKED HIM,nətnətðætaɪlaɪkthɪm,nətnətðætaɪlaɪkthɪm,data\speechocean\audio\so_train_01227.wav,speechocean762,8,9
speechocean_train_1228,WE HAVE TO TAKE WHAT WE CAN GET,wihævtuteɪkwətwikængɛt,wihævtuteɪkwətwikængɛt,data\speechocean\audio\so_train_01228.wav,speechocean762,8,9
speechocean_train_1229,HOW WOULD THE THINGS GET DONE HERE,haʊwʊdðəθɪŋzgɛtdənhɪə,haʊwʊdðəθɪŋzgɛtdənhɪə,data\speechocean\audio\so_train_01229.wav,speechocean762,8,9
speechocean_train_1230,NOR GET BACK TO THE BEGINNING,nɔgɛtbæktuðəbɪgɪnɪŋ,nɔgɛtbæktuðəbɪgɪnɪŋ,data\speechocean\audio\so_train_01230.wav,speechocean762,8,9
speechocean_train_1231,AND THERE WAS THE PLANE,ændðɛrwəzðəpleɪn,ændðɛrwəzðəpleɪn,data\speechocean\audio\so_train_01231.wav,speechocean762,8,9
speechocean_train_1232,DOES HE KNOW YOUR PHONE NUMBER,dəzhinoʊjʊəfoʊnnʌmbɜr,dəzhinoʊjʊəfoʊnnʌmbɜr,data\speechocean\audio\so_train_01232.wav,speechocean762,8,9
speechocean_train_1233,IT WAS A NEW DAY,ɪtwəzənjudeɪ,ɪtwəzənjudeɪ,data\speechocean\audio\so_train_01233.wav,speechocean762,8,9
speechocean_train_1234,SWEET YOU LOOK SO BEAUTIFUL TODAY,switjulʊksoʊbjutɪfltədeɪ,switjulʊksoʊbjutɪfltədeɪ,data\speechocean\audio\so_train_01234.wav,speechocean762,8,9
speechocean_train_1235,ITS WAS REALLY TOO MUCH,ɪtswəzrɪʌlitumətʃ,ɪtswəzrɪʌlitumətʃ,data\speechocean\audio\so_train_01235.wav,speechocean762,8,9
speechocean_train_1236,I LOVE ALL OF THEM,aɪləvɔləvðəm,aɪləvɔləvðəm,data\speechocean\audio\so_train_01236.wav,speechocean762,8,9
speechocean_train_1237,WHAT IS ONE REALLY TO CARE FOR,wətɪzwənrɪʌlitukɛrfɔr,wətɪzwənrɪʌlitukɛrfɔr,data\speechocean\audio\so_train_01237.wav,speechocean762,8,9
speechocean_train_1238,AND YOUR WILL SING TO US WILL YOUR NOT,ændjɔwɪlsɪŋtuəswɪljɔnət,ændjɔwɪlsɪŋtuəswɪljɔnət,data\speechocean\audio\so_train_01238.wav,speechocean762,8,9
speechocean_train_1239,WHERE YOU HAVE IT NOW,wɛrjuhævɪtnaʊ,wɛrjuhævɪtnaʊ,data\speechocean\audio\so_train_01239.wav,speechocean762,8,9
speechocean_train_1240,WHAT OF WHERE TO SEE THEM,wətəvwɛrtusiðəm,wətəvwɛrtusiðəm,data\speechocean\audio\so_train_01240.wav,speechocean762,8,9
speechocean_train_1241,DOES HE GO ABOUT WITH THEM,dəzhigoʊəbaʊtwɪððəm,dəzhigoʊəbaʊtwɪððəm,data\speechocean\audio\so_train_01241.wav,speechocean762,8,9
speechocean_train_1242,THE STORY WAS NOT NEW,ðəstɔriwəznətnju,ðəstɔriwəznətnju,data\speechocean\audio\so_train_01242.wav,speechocean762,8,9
speechocean_train_1243,WITH THAT THEY HAD TO GO,wɪððætðeɪhædtugoʊ,wɪððætðeɪhædtugoʊ,data\speechocean\audio\so_train_01243.wav,speechocean762,8,9
speechocean_train_1244,THEN THEY LET HER BE,ðɛnðeɪlɛthɜrbi,ðɛnðeɪlɛthɜrbi,data\speechocean\audio\so_train_01244.wav,speechocean762,9,9
speechocean_train_1245,MANY HAD COME ONLY FOR THAT DAY,mɛnihædkəmoʊnlifɔrðætdeɪ,mɛnihædkəmoʊnlifɔrðætdeɪ,data\speechocean\audio\so_train_01245.wav,speechocean762,8,9
speechocean_train_1246,BUT WAS THAT ALL,bətwəzðætɔl,bətwəzðætɔl,data\speechocean\audio\so_train_01246.wav,speechocean762,8,9
speechocean_train_1247,BUT WE WHERE TEAR THE READY,bətwiwɛrtɛrðərɛdi,bətwiwɛrtɛrðərɛdi,data\speechocean\audio\so_train_01247.wav,speechocean762,8,9
speechocean_train_1248,WHAT ARE YOU DOING WITH HIM,wətɑjuduɪŋwɪðhɪm,wətɑjuduɪŋwɪðhɪm,data\speechocean\audio\so_train_01248.wav,speechocean762,8,9
speechocean_train_1249,IT IS A LONG STORY,ɪtɪzələŋstɔri,ɪtɪzələŋstɔri,data\speechocean\audio\so_train_01249.wav,speechocean762,8,9
speechocean_train_1250,BUT I SEE HIM,bətaɪsihɪm,bətaɪsihɪm,data\speechocean\audio\so_train_01250.wav,speechocean762,8,9
speechocean_train_1251,IT WAS A DRINKING GLASS,ɪtwəzədrɪŋkɪŋglɑs,ɪtwəzədrɪŋkɪŋglɑs,data\speechocean\audio\so_train_01251.wav,speechocean762,8,9
speechocean_train_1252,I KNOW HOW GOOD YOUR ARE TO ME,aɪnoʊhaʊgʊdjʊəɑtumi,aɪnoʊhaʊgʊdjʊəɑtumi,data\speechocean\audio\so_train_01252.wav,speechocean762,8,9
speechocean_train_1253,WHAT WAS MY GOOD NAME TO ME,wətwəzmaɪgʊdneɪmtumi,wətwəzmaɪgʊdneɪmtumi,data\speechocean\audio\so_train_01253.wav,speechocean762,8,9
speechocean_train_1254,IT WAS NOT TO BE DONE,ɪtwəznəttubidən,ɪtwəznəttubidən,data\speechocean\audio\so_train_01254.wav,speechocean762,8,9
speechocean_train_1255,WHO WAS THE BOY,huwəzðəbɔɪ,huwəzðəbɔɪ,data\speechocean\audio\so_train_01255.wav,speechocean762,9,9
speechocean_train_1256,LET HIM COME HERE,lɛthɪmkəmhɪə,lɛthɪmkəmhɪə,data\speechocean\audio\so_train_01256.wav,speechocean762,8,9
speechocean_train_1257,BUT WHAT DOES SHE WANT HERE,bətwətdəzʃiwɑnthɪə,bətwətdəzʃiwɑnthɪə,data\speechocean\audio\so_train_01257.wav,speechocean762,8,9
speechocean_train_1258,HOW WOULD IT BE THEN,haʊwʊdɪtbiðɛn,haʊwʊdɪtbiðɛn,data\speechocean\audio\so_train_01258.wav,speechocean762,8,9
speechocean_train_1259,AFTER THAT YOU MAY GO,ɑftəðætjumeɪgoʊ,ɑftəðætjumeɪgoʊ,data\speechocean\audio\so_train_01259.wav,speechocean762,8,9
