id,word,ipa,audio_path,split,ipa_clean
3571,decision,/dɪˈsɪʒən/,audio/decision/en022960.mp3,train,dɪˈsɪʒən
3572,mainly,/ˈmeɪnli/,audio/mainly/en053203.mp3,train,ˈmeɪnli
3573,specials,/ˈspɛʃəl/,audio/specials/en082107.mp3,train,ˈspɛʃəl
3574,divorce,/dɪˈvɔːrs/,audio/divorce/en026456.mp3,train,dɪˈvɔːrs
3575,understand,/ˌʌndərˈstænd/,audio/understand/en093555.mp3,train,ˌʌndərˈstænd
3576,expires,/ɪkˈspaɪər/,audio/expires/en031895.mp3,train,ɪkˈspaɪər
3577,consequences,/ˈkɒnsɪkwɛns/,audio/consequences/en018465.mp3,train,ˈkɒnsɪkwɛns
3578,provision,/prəˈvɪʒən/,audio/provision/en067811.mp3,train,prəˈvɪʒən
3579,scuba,/ˈskuːbə/,audio/scuba/en076191.mp3,train,ˈskuːbə
3580,borders,/ˈbɔːdə/,audio/borders/en009624.mp3,train,ˈbɔːdə
3581,end,/ˈɛnd/,audio/end/en029637.mp3,train,ˈɛnd
3582,chamber,/ˈtʃeɪmbər/,audio/chamber/en013913.mp3,train,ˈtʃeɪmbər
3583,hotel,/ˌhəʊˈtɛl/,audio/hotel/en044193.mp3,train,ˌhəʊˈtɛl
3584,bless,/ˈblɛs/,audio/bless/en008667.mp3,train,ˈblɛs
3585,internationally,/ˌɪntərˈnæʃənəli/,audio/internationally/en1047599.mp3,train,ˌɪntərˈnæʃənəli
3586,nasty,/ˈnɑːsti/,audio/nasty/en057621.mp3,train,ˈnɑːsti
3587,preparation,/ˌprɛpəˈreɪʃən/,audio/preparation/en066313.mp3,train,ˌprɛpəˈreɪʃən
3588,game,/ˈgeɪm/,audio/game/en037655.mp3,train,ˈgeɪm
3589,listening,/ˈlɪsnɪŋ/,audio/listening/en051627.mp3,train,ˈlɪsnɪŋ
3590,large,/ˈlɑːrdʒ/,audio/large/en049739.mp3,train,ˈlɑːrdʒ
3591,additions,/əˈdɪʃən/,audio/additions/en001193.mp3,train,əˈdɪʃən
3592,authorized,/ˈɔːθəraɪzd/,audio/authorized/en1006504.mp3,train,ˈɔːθəraɪzd
3593,healthy,/ˈhɛlθi/,audio/healthy/en042284.mp3,train,ˈhɛlθi
3594,resolve,/rɪˈzɒlv/,audio/resolve/en072445.mp3,train,rɪˈzɒlv
3595,airfare,/ˈɛərfɛər/,audio/airfare/en1002817.mp3,train,ˈɛərfɛər
3596,commercial,/kəˈmɜːrʃəl/,audio/commercial/en017148.mp3,train,kəˈmɜːrʃəl
3597,passport,/ˈpɑːspɔːrt/,audio/passport/en062273.mp3,train,ˈpɑːspɔːrt
3598,concerning,/kənˈsɜːrnɪŋ/,audio/concerning/en017976.mp3,train,kənˈsɜːrnɪŋ
3599,discuss,/dɪˈskʌs/,audio/discuss/en025612.mp3,train,dɪˈskʌs
3600,half,/ˈhɑːf/,audio/half/en041096.mp3,train,ˈhɑːf
3601,highest,/ˈhaɪɪst/,audio/highest/en043144.mp3,train,ˈhaɪɪst
3602,shame,/ˈʃeɪm/,audio/shame/en077562.mp3,train,ˈʃeɪm
3603,assembly,/əˈsɛmbli/,audio/assembly/en004723.mp3,train,əˈsɛmbli
3604,drawing,/ˈdrɔːɪŋ/,audio/drawing/en027295.mp3,train,ˈdrɔːɪŋ
3605,purse,/ˈpɜːrs/,audio/purse/en068415.mp3,train,ˈpɜːrs
3606,dryer,/ˈdraɪər/,audio/dryer/en027748.mp3,train,ˈdraɪər
3607,maybe,/ˈmeɪbi/,audio/maybe/en054291.mp3,train,ˈmeɪbi
3608,reliable,/rɪˈlaɪəbəl/,audio/reliable/en071380.mp3,train,rɪˈlaɪəbəl
3609,nickel,/ˈnɪkəl/,audio/nickel/en058218.mp3,train,ˈnɪkəl
3610,displays,/dɪˈspleɪ/,audio/displays/en025889.mp3,train,dɪˈspleɪ
3611,contest,/ˈkɒntɛst/,audio/contest/en018946.mp3,train,ˈkɒntɛst
3612,complicated,/ˈkɒmplɪkeɪtɪd/,audio/complicated/en017640.mp3,train,ˈkɒmplɪkeɪtɪd
3613,productions,/prəˈdʌkʃən/,audio/productions/en067137.mp3,train,prəˈdʌkʃən
3614,violent,/ˈvaɪələnt/,audio/violent/en095767.mp3,train,ˈvaɪələnt
3615,hole,/ˈhəʊl/,audio/hole/en043633.mp3,train,ˈhəʊl
3616,karaoke,/ˌkæriˈəʊki/,audio/karaoke/en1049558.mp3,train,ˌkæriˈəʊki
3617,automatically,/ˌɔːtəˈmætɪkli/,audio/automatically/en1006605.mp3,train,ˌɔːtəˈmætɪkli
3618,plate,/ˈpleɪt/,audio/plate/en064445.mp3,train,ˈpleɪt
3619,demo,/ˈdɛməʊ/,audio/demo/en1023292.mp3,train,ˈdɛməʊ
3620,pleased,/ˈpliːzd/,audio/pleased/en064600.mp3,train,ˈpliːzd
3621,rehabilitation,/ˌriːhəbɪlɪˈteɪʃən/,audio/rehabilitation/en1072774.mp3,train,ˌriːhəbɪlɪˈteɪʃən
3622,valley,/ˈvæli/,audio/valley/en095031.mp3,train,ˈvæli
3623,studied,/ˈstʌdid/,audio/studied/en085409.mp3,train,ˈstʌdid
3624,continues,/kənˈtɪnjuː/,audio/continues/en019016.mp3,train,kənˈtɪnjuː
3625,repository,/rɪˈpɒzɪtəri/,audio/repository/en072072.mp3,train,rɪˈpɒzɪtəri
3626,efficient,/ɪˈfɪʃənt/,audio/efficient/en028756.mp3,train,ɪˈfɪʃənt
3627,guest,/ˈgɛst/,audio/guest/en040681.mp3,train,ˈgɛst
3628,sum,/ˈsʊm/,audio/sum/en086176.mp3,train,ˈsʊm
3629,robin,/ˈrɒbɪn/,audio/robin/en073755.mp3,train,ˈrɒbɪn
3630,readily,/ˈrɛdɪli/,audio/readily/en069846.mp3,train,ˈrɛdɪli
3631,steady,/ˈstɛdi/,audio/steady/en083995.mp3,train,ˈstɛdi
3632,cyprus,/ˈsaɪprəs/,audio/cyprus/en1021706.mp3,train,ˈsaɪprəs
3633,crazy,/ˈkreɪzi/,audio/crazy/en020671.mp3,train,ˈkreɪzi
3634,directors,/dɪˈrɛktər/,audio/directors/en025235.mp3,train,dɪˈrɛktər
3635,capability,/ˌkeɪpəˈbɪlɪti/,audio/capability/en012744.mp3,train,ˌkeɪpəˈbɪlɪti
3636,pills,/ˈpɪl/,audio/pills/en063949.mp3,train,ˈpɪl
3637,sugar,/ˈʃʊɡə/,audio/sugar/en086031.mp3,train,ˈʃʊɡə
3638,practice,/ˈpræktɪs/,audio/practice/en065980.mp3,train,ˈpræktɪs
3639,years,/ˈjɪər/,audio/years/en099795.mp3,train,ˈjɪər
3640,engagement,/ɪnˈgeɪdʒmənt/,audio/engagement/en029881.mp3,train,ɪnˈgeɪdʒmənt
3641,vocal,/ˈvəʊkəl/,audio/vocal/en095915.mp3,train,ˈvəʊkəl
3642,unless,/ʌnˈlɛs/,audio/unless/en094043.mp3,train,ʌnˈlɛs
3643,capital,/ˈkæpɪtəl/,audio/capital/en012783.mp3,train,ˈkæpɪtəl
3644,chief,/ˈtʃiːf/,audio/chief/en014653.mp3,train,ˈtʃiːf
3645,asset,/ˈæsɛt/,audio/asset/en004799.mp3,train,ˈæsɛt
3646,rather,/ˈrɑːðər/,audio/rather/en069637.mp3,train,ˈrɑːðər
3647,atom,/ˈætəm/,audio/atom/en1006021.mp3,train,ˈætəm
3648,marked,/ˈmɑːrkt/,audio/marked/en053833.mp3,train,ˈmɑːrkt
3649,probably,/ˈprɒbəbli/,audio/probably/en066959.mp3,train,ˈprɒbəbli
3650,namely,/ˈneɪmli/,audio/namely/en057527.mp3,train,ˈneɪmli
3651,idle,/ˈaɪdəl/,audio/idle/en044962.mp3,train,ˈaɪdəl
3652,deadline,/ˈdɛdlaɪn/,audio/deadline/en022629.mp3,train,ˈdɛdlaɪn
3653,gains,/ˈgeɪn/,audio/gains/en037537.mp3,train,ˈgeɪn
3654,serial,/ˈsɪəriəl/,audio/serial/en076994.mp3,train,ˈsɪəriəl
3655,furthermore,/ˌfɜːrðərˈmɔːr/,audio/furthermore/en037403.mp3,train,ˌfɜːrðərˈmɔːr
3656,exposure,/ɪkˈspəʊʒər/,audio/exposure/en032022.mp3,train,ɪkˈspəʊʒər
3657,air,/ˈɛər/,audio/air/en002179.mp3,train,ˈɛər
3658,florist,/ˈflɒrɪst/,audio/florist/en1034249.mp3,train,ˈflɒrɪst
3659,perform,/pərˈfɔːrm/,audio/perform/en063116.mp3,train,pərˈfɔːrm
3660,blond,/ˈblɒnd/,audio/blond/en008884.mp3,train,ˈblɒnd
3661,cool,/ˈkuːl/,audio/cool/en019458.mp3,train,ˈkuːl
3662,girl,/ˈgɜːrl/,audio/girl/en038525.mp3,train,ˈgɜːrl
3663,generous,/ˈdʒɛnərəs/,audio/generous/en038035.mp3,train,ˈdʒɛnərəs
3664,chapters,/ˈtʃæptər/,audio/chapters/en014051.mp3,train,ˈtʃæptər
3665,mobility,/məʊˈbɪlɪti/,audio/mobility/en1056910.mp3,train,məʊˈbɪlɪti
3666,attorney,/əˈtɜːrni/,audio/attorney/en005298.mp3,train,əˈtɜːrni
3667,arcade,/ɑːrˈkeɪd/,audio/arcade/en004115.mp3,train,ɑːrˈkeɪd
3668,friendship,/ˈfrɛndʃɪp/,audio/friendship/en036857.mp3,train,ˈfrɛndʃɪp
3669,mass,/mæs/,audio/mass/en054042.mp3,train,mæs
3670,our,/ˈaʊər/,audio/our/en060378.mp3,train,ˈaʊər
3671,protocols,/ˈprəʊtəʊkɒl/,audio/protocols/en1069379.mp3,train,ˈprəʊtəʊkɒl
3672,lovely,/ˈlʌvli/,audio/lovely/en052619.mp3,train,ˈlʌvli
3673,happening,/ˈhæpənɪŋ/,audio/happening/en041586.mp3,train,ˈhæpənɪŋ
3674,core,/ˈkɔː/,audio/core/en019602.mp3,train,ˈkɔː
3675,instrumental,/ˌɪnstrəˈmɛntəl/,audio/instrumental/en1047165.mp3,train,ˌɪnstrəˈmɛntəl
3676,afraid,/əˈfreɪd/,audio/afraid/en001839.mp3,train,əˈfreɪd
3677,examine,/ɪgˈzæmɪn/,audio/examine/en031296.mp3,train,ɪgˈzæmɪn
3678,denial,/dɪˈnaɪəl/,audio/denial/en023641.mp3,train,dɪˈnaɪəl
3679,guides,/ˈɡaɪd/,audio/guides/en040708.mp3,train,ˈɡaɪd
3680,levy,/ˈlɛvi/,audio/levy/en050890.mp3,train,ˈlɛvi
3681,purpose,/ˈpɜːrpəs/,audio/purpose/en068386.mp3,train,ˈpɜːrpəs
3682,softball,/ˈsɒftbɔːl/,audio/softball/en081203.mp3,train,ˈsɒftbɔːl
3683,dealers,/ˈdiːlər/,audio/dealers/en022698.mp3,train,ˈdiːlər
3684,father,/ˈfɑːðə/,audio/father/en033072.mp3,train,ˈfɑːðə
3685,postings,/ˈpəʊstɪŋ/,audio/postings/en065774.mp3,train,ˈpəʊstɪŋ
3686,mechanisms,/ˈmɛkənɪzəm/,audio/mechanisms/en1055234.mp3,train,ˈmɛkənɪzəm
3687,steering,/ˈstɪərɪŋ/,audio/steering/en084101.mp3,train,ˈstɪərɪŋ
3688,whats,/ˈhwɒt/,audio/whats/en097585.mp3,train,ˈhwɒt
3689,noise,/ˈnɔɪz/,audio/noise/en058414.mp3,train,ˈnɔɪz
3690,pink,/ˈpɪŋk/,audio/pink/en064050.mp3,train,ˈpɪŋk
3691,technique,/tɛkˈniːk/,audio/technique/en088586.mp3,train,tɛkˈniːk
3692,heights,/ˈhaɪt/,audio/heights/en042592.mp3,train,ˈhaɪt
3693,menu,/ˈmɛnjuː/,audio/menu/en054810.mp3,train,ˈmɛnjuː
3694,geneva,/dʒɪˈniːvə/,audio/geneva/en1036931.mp3,train,dʒɪˈniːvə
3695,prostate,/ˈprɒsteɪt/,audio/prostate/en1069283.mp3,train,ˈprɒsteɪt
3696,symposium,/sɪmˈpəʊziəm/,audio/symposium/en1087503.mp3,train,sɪmˈpəʊziəm
3697,texts,/ˈtɛkst/,audio/texts/en089108.mp3,train,ˈtɛkst
3698,titles,/ˈtaɪtəl/,audio/titles/en090586.mp3,train,ˈtaɪtəl
3699,rising,/ˈraɪzɪŋ/,audio/rising/en073567.mp3,train,ˈraɪzɪŋ
3700,effective,/ɪˈfɛktɪv/,audio/effective/en028711.mp3,train,ɪˈfɛktɪv
3701,got,/ˈgɒt/,audio/got/en039428.mp3,train,ˈgɒt
3702,sing,/ˈsɪŋ/,audio/sing/en079150.mp3,train,ˈsɪŋ
3703,notice,/ˈnəʊtɪs/,audio/notice/en058733.mp3,train,ˈnəʊtɪs
3704,intention,/ɪnˈtɛnʃən/,audio/intention/en047016.mp3,train,ɪnˈtɛnʃən
3705,north,/ˈnɔːθ/,audio/north/en058585.mp3,train,ˈnɔːθ
3706,prize,/ˈpraɪz/,audio/prize/en066929.mp3,train,ˈpraɪz
3707,answers,/ˈɑːnsər/,audio/answers/en003417.mp3,train,ˈɑːnsər
3708,pill,/ˈpɪl/,audio/pill/en063949.mp3,train,ˈpɪl
3709,refund,/ˈriːfʌnd/,audio/refund/en070849.mp3,train,ˈriːfʌnd
3710,manufacturer,/ˌmænjʊˈfæktʃərər/,audio/manufacturer/en053677.mp3,train,ˌmænjʊˈfæktʃərər
3711,interesting,/ˈɪntərɛstɪŋ/,audio/interesting/en047070.mp3,train,ˈɪntərɛstɪŋ
3712,suggest,/səˈdʒɛst/,audio/suggest/en086045.mp3,train,səˈdʒɛst
3713,cakes,/ˈkeɪk/,audio/cakes/en012290.mp3,train,ˈkeɪk
3714,responsible,/rɪˈspɒnsɪbəl/,audio/responsible/en072588.mp3,train,rɪˈspɒnsɪbəl
3715,division,/dɪˈvɪʒən/,audio/division/en026447.mp3,train,dɪˈvɪʒən
3716,history,/ˈhɪstəri/,audio/history/en043414.mp3,train,ˈhɪstəri
3717,adolescent,/ˌædəˈlɛsənt/,audio/adolescent/en1002108.mp3,train,ˌædəˈlɛsənt
3718,zip,/ˈzɪp/,audio/zip/en100114.mp3,train,ˈzɪp
3719,independence,/ˌɪndɪˈpɛndəns/,audio/independence/en045856.mp3,train,ˌɪndɪˈpɛndəns
3720,striking,/ˈstraɪkɪŋ/,audio/striking/en085126.mp3,train,ˈstraɪkɪŋ
3721,bracelet,/ˈbreɪslət/,audio/bracelet/en010061.mp3,train,ˈbreɪslət
3722,streams,/ˈstriːm/,audio/streams/en084930.mp3,train,ˈstriːm
3723,fifth,/ˈfɪfθ/,audio/fifth/en033792.mp3,train,ˈfɪfθ
3724,bumper,/ˈbʌmpər/,audio/bumper/en011637.mp3,train,ˈbʌmpər
3725,nato,/ˈneɪtəʊ/,audio/nato/en1058690.mp3,train,ˈneɪtəʊ
3726,thinks,/ˈθɪŋk/,audio/thinks/en089497.mp3,train,ˈθɪŋk
3727,cottage,/ˈkɒtɪdʒ/,audio/cottage/en019901.mp3,train,ˈkɒtɪdʒ
3728,dale,/ˈdeɪl/,audio/dale/en1021772.mp3,train,ˈdeɪl
3729,inspector,/ɪnˈspɛktər/,audio/inspector/en1047037.mp3,train,ɪnˈspɛktər
3730,owner,/ˈəʊnər/,audio/owner/en061291.mp3,train,ˈəʊnər
3731,negotiations,/nɪˌgəʊʃiˈeɪʃən/,audio/negotiations/en1058964.mp3,train,nɪˌgəʊʃiˈeɪʃən
3732,creator,/kriːˈeɪtə/,audio/creator/en1020511.mp3,train,kriːˈeɪtə
3733,conflicts,/ˈkɒnflɪkt/,audio/conflicts/en018247.mp3,train,ˈkɒnflɪkt
3734,chains,/ˈtʃeɪn/,audio/chains/en013831.mp3,train,ˈtʃeɪn
3735,innovations,/ˌɪnəˈveɪʃən/,audio/innovations/en046500.mp3,train,ˌɪnəˈveɪʃən
3736,false,/fɒls/,audio/false/en032730.mp3,train,fɒls
3737,surplus,/ˈsɜːrpləs/,audio/surplus/en086731.mp3,train,ˈsɜːrpləs
3738,framing,/ˈfreɪmɪŋ/,audio/framing/en036495.mp3,train,ˈfreɪmɪŋ
3739,professor,/prəˈfɛsər/,audio/professor/en067172.mp3,train,prəˈfɛsər
3740,subscriptions,/səbˈskrɪpʃən/,audio/subscriptions/en1085964.mp3,train,səbˈskrɪpʃən
3741,collections,/kəˈlɛkʃən/,audio/collections/en016667.mp3,train,kəˈlɛkʃən
3742,writers,/ˈraɪtər/,audio/writers/en099638.mp3,train,ˈraɪtər
3743,often,/ˈɒfən/,audio/often/en059594.mp3,train,ˈɒfən
3744,boulevard,/ˈbuːləvɑːrd/,audio/boulevard/en1010482.mp3,train,ˈbuːləvɑːrd
3745,sticky,/ˈstɪki/,audio/sticky/en084281.mp3,train,ˈstɪki
3746,drinking,/ˈdrɪŋkɪŋ/,audio/drinking/en027475.mp3,train,ˈdrɪŋkɪŋ
3747,skip,/ˈskɪp/,audio/skip/en079588.mp3,train,ˈskɪp
3748,habits,/ˈhæbɪt/,audio/habits/en040950.mp3,train,ˈhæbɪt
3749,satin,/ˈsætɪn/,audio/satin/en1076594.mp3,train,ˈsætɪn
3750,rid,/ˈrɪd/,audio/rid/en073281.mp3,train,ˈrɪd
3751,commission,/kəˈmɪʃən/,audio/commission/en017154.mp3,train,kəˈmɪʃən
3752,bat,/ˈbæt/,audio/bat/en006897.mp3,train,ˈbæt
3753,figures,/ˈfɪgər/,audio/figures/en033866.mp3,train,ˈfɪgər
3754,gas,/ˈgæs/,audio/gas/en037773.mp3,train,ˈgæs
3755,trim,/ˈtrɪm/,audio/trim/en092023.mp3,train,ˈtrɪm
3756,join,/ˈdʒɔɪn/,audio/join/en048271.mp3,train,ˈdʒɔɪn
3757,item,/ˈaɪtəm/,audio/item/en047761.mp3,train,ˈaɪtəm
3758,travels,/ˈtrævəl/,audio/travels/en091687.mp3,train,ˈtrævəl
3759,console,/kənˈsəʊl/,audio/console/en018616.mp3,train,kənˈsəʊl
3760,difference,/ˈdɪfrəns/,audio/difference/en024866.mp3,train,ˈdɪfrəns
3761,conscious,/ˈkɒnʃəs/,audio/conscious/en018429.mp3,train,ˈkɒnʃəs
3762,victorian,/vɪkˈtɔːriən/,audio/victorian/en1096754.mp3,train,vɪkˈtɔːriən
3763,introduces,/ˌɪntrəˈdjuːs/,audio/introduces/en047357.mp3,train,ˌɪntrəˈdjuːs
3764,teacher,/ˈtiːtʃər/,audio/teacher/en088463.mp3,train,ˈtiːtʃər
3765,regional,/ˈriːdʒənəl/,audio/regional/en1072663.mp3,train,ˈriːdʒənəl
3766,korean,/kəˈrɪən/,audio/korean/en1050163.mp3,train,kəˈrɪən
3767,considerable,/kənˈsɪdərəbəl/,audio/considerable/en018504.mp3,train,kənˈsɪdərəbəl
3768,station,/ˈsteɪʃən/,audio/station/en083878.mp3,train,ˈsteɪʃən
3769,observations,/ˌɒbzərˈveɪʃən/,audio/observations/en1060313.mp3,train,ˌɒbzərˈveɪʃən
3770,communist,/ˈkɒmjʊnɪst/,audio/communist/en017299.mp3,train,ˈkɒmjʊnɪst
3771,shock,/ˈʃɒk/,audio/shock/en078070.mp3,train,ˈʃɒk
3772,soccer,/ˈsɒkər/,audio/soccer/en081100.mp3,train,ˈsɒkər
3773,threat,/ˈθrɛt/,audio/threat/en089750.mp3,train,ˈθrɛt
3774,budget,/ˈbʌdʒɪt/,audio/budget/en011362.mp3,train,ˈbʌdʒɪt
3775,occasion,/əˈkeɪʒən/,audio/occasion/en059327.mp3,train,əˈkeɪʒən
3776,figure,/ˈfɪgər/,audio/figure/en033866.mp3,train,ˈfɪgər
3777,prague,/ˈprɑːg/,audio/prague/en1067493.mp3,train,ˈprɑːg
3778,predictions,/prɪˈdɪkʃən/,audio/predictions/en066192.mp3,train,prɪˈdɪkʃən
3779,hidden,/ˈhɪdən/,audio/hidden/en043051.mp3,train,ˈhɪdən
3780,changing,/ˈtʃeɪndʒɪŋ/,audio/changing/en013996.mp3,train,ˈtʃeɪndʒɪŋ
3781,wages,/ˈweɪdʒ/,audio/wages/en096174.mp3,train,ˈweɪdʒ
3782,corporations,/ˌkɔːrpəˈreɪʃən/,audio/corporations/en019705.mp3,train,ˌkɔːrpəˈreɪʃən
3783,plans,/ˈplæn/,audio/plans/en064343.mp3,train,ˈplæn
3784,input,/ˈɪnpʊt/,audio/input/en046529.mp3,train,ˈɪnpʊt
3785,duke,/ˈdjuːk/,audio/duke/en1027653.mp3,train,ˈdjuːk
3786,patient,/ˈpeɪʃənt/,audio/patient/en062434.mp3,train,ˈpeɪʃənt
3787,dependence,/dɪˈpɛndəns/,audio/dependence/en1023606.mp3,train,dɪˈpɛndəns
3788,clerk,/ˈklɑːrk/,audio/clerk/en015701.mp3,train,ˈklɑːrk
3789,device,/dɪˈvaɪs/,audio/device/en024585.mp3,train,dɪˈvaɪs
3790,bloom,/ˈbluːm/,audio/bloom/en008937.mp3,train,ˈbluːm
3791,telling,/ˈtɛlɪŋ/,audio/telling/en088692.mp3,train,ˈtɛlɪŋ
3792,premier,/ˈprɛmiər/,audio/premier/en066285.mp3,train,ˈprɛmiər
3793,placing,/ˈpleɪsɪŋ/,audio/placing/en064293.mp3,train,ˈpleɪsɪŋ
3794,personnel,/ˌpɜːrsəˈnɛl/,audio/personnel/en063353.mp3,train,ˌpɜːrsəˈnɛl
3795,commissions,/kəˈmɪʃən/,audio/commissions/en017154.mp3,train,kəˈmɪʃən
3796,cite,/ˈsaɪt/,audio/cite/en015276.mp3,train,ˈsaɪt
3797,transform,/trænsˈfɔːrm/,audio/transform/en091562.mp3,train,trænsˈfɔːrm
3798,reporters,/rɪˈpɔːrtər/,audio/reporters/en072052.mp3,train,rɪˈpɔːrtər
3799,vietnam,/ˌvjɛtˈnæm/,audio/vietnam/en1096791.mp3,train,ˌvjɛtˈnæm
3800,grip,/ˈgrɪp/,audio/grip/en040289.mp3,train,ˈgrɪp
3801,regard,/rɪˈgɑːrd/,audio/regard/en070922.mp3,train,rɪˈgɑːrd
3802,enhancement,/ɪnˈhɑːnsmənt/,audio/enhancement/en030009.mp3,train,ɪnˈhɑːnsmənt
3803,faculty,/ˈfækəlti/,audio/faculty/en032390.mp3,train,ˈfækəlti
3804,producers,/prəˈdjuːsər/,audio/producers/en067119.mp3,train,prəˈdjuːsər
3805,mails,/ˈmeɪl/,audio/mails/en053152.mp3,train,ˈmeɪl
3806,surge,/ˈsɜːrdʒ/,audio/surge/en086669.mp3,train,ˈsɜːrdʒ
3807,rome,/ˈrəʊm/,audio/rome/en1075222.mp3,train,ˈrəʊm
3808,himself,/ɪmˈsɛlf/,audio/himself/en043268.mp3,train,ɪmˈsɛlf
3809,provide,/prəˈvaɪd/,audio/provide/en067760.mp3,train,prəˈvaɪd
3810,initially,/ɪˈnɪʃəli/,audio/initially/en046338.mp3,train,ɪˈnɪʃəli
3811,request,/rɪˈkwɛst/,audio/request/en072129.mp3,train,rɪˈkwɛst
3812,textbook,/ˈtɛkstbʊk/,audio/textbook/en089119.mp3,train,ˈtɛkstbʊk
3813,optical,/ˈɒptɪkəl/,audio/optical/en1061016.mp3,train,ˈɒptɪkəl
3814,simultaneously,/ˌsɪməlˈteɪniəsli/,audio/simultaneously/en079094.mp3,train,ˌsɪməlˈteɪniəsli
3815,succeed,/səkˈsiːd/,audio/succeed/en085841.mp3,train,səkˈsiːd
3816,routing,/ˈruːtɪŋ/,audio/routing/en074166.mp3,train,ˈruːtɪŋ
3817,configurations,/kənˌfɪgʊˈreɪʃən/,audio/configurations/en1018400.mp3,train,kənˌfɪgʊˈreɪʃən
3818,insider,/ˌɪnˈsaɪdər/,audio/insider/en046615.mp3,train,ˌɪnˈsaɪdər
3819,finances,/ˈfaɪnæns/,audio/finances/en034052.mp3,train,ˈfaɪnæns
3820,placement,/ˈpleɪsmənt/,audio/placement/en064284.mp3,train,ˈpleɪsmənt
3821,arthritis,/ɑːrˈθraɪtɪs/,audio/arthritis/en1005471.mp3,train,ɑːrˈθraɪtɪs
3822,exotic,/ɪgˈzɒtɪk/,audio/exotic/en031729.mp3,train,ɪgˈzɒtɪk
3823,cookbook,/ˈkʊkbʊk/,audio/cookbook/en1019629.mp3,train,ˈkʊkbʊk
3824,armed,/ˈɑːrmd/,audio/armed/en1005363.mp3,train,ˈɑːrmd
3825,admissions,/ədˈmɪʃən/,audio/admissions/en001408.mp3,train,ədˈmɪʃən
3826,assured,/əˈʃʊərd/,audio/assured/en004962.mp3,train,əˈʃʊərd
3827,preferences,/ˈprɛfərəns/,audio/preferences/en066225.mp3,train,ˈprɛfərəns
3828,employees,/ɪmˈplɔɪiː/,audio/employees/en029419.mp3,train,ɪmˈplɔɪiː
3829,expanded,/ɪkˈspændɪd/,audio/expanded/en1031251.mp3,train,ɪkˈspændɪd
3830,venture,/ˈvɛntʃər/,audio/venture/en095361.mp3,train,ˈvɛntʃər
3831,discipline,/ˈdɪsɪplɪn/,audio/discipline/en025450.mp3,train,ˈdɪsɪplɪn
3832,sink,/ˈsɪŋk/,audio/sink/en079199.mp3,train,ˈsɪŋk
3833,yes,/ˈjɛs/,audio/yes/en099858.mp3,train,ˈjɛs
3834,records,/ˈrɛkɔːrd/,audio/records/en070416.mp3,train,ˈrɛkɔːrd
3835,widescreen,/ˈwaɪdskriːn/,audio/widescreen/en1099118.mp3,train,ˈwaɪdskriːn
3836,assumes,/əˈsjuːm/,audio/assumes/en004916.mp3,train,əˈsjuːm
3837,qualify,/ˈkwɒlɪfaɪ/,audio/qualify/en068667.mp3,train,ˈkwɒlɪfaɪ
3838,organ,/ˈɔːrgən/,audio/organ/en060185.mp3,train,ˈɔːrgən
3839,promises,/ˈprɒmɪs/,audio/promises/en067348.mp3,train,ˈprɒmɪs
3840,direction,/daɪˈrɛkʃən/,audio/direction/en025214.mp3,train,daɪˈrɛkʃən
3841,competitions,/ˌkɒmpɪˈtɪʃən/,audio/competitions/en017482.mp3,train,ˌkɒmpɪˈtɪʃən
3842,soft,/ˈsɒft/,audio/soft/en081197.mp3,train,ˈsɒft
3843,profession,/prəˈfɛʃən/,audio/profession/en067159.mp3,train,prəˈfɛʃən
3844,real,/ˈriːl/,audio/real/en069882.mp3,train,ˈriːl
3845,robust,/ˈrəʊbʌst/,audio/robust/en073774.mp3,train,ˈrəʊbʌst
3846,soundtrack,/ˈsaʊndtræk/,audio/soundtrack/en081678.mp3,train,ˈsaʊndtræk
3847,cute,/ˈkjuːt/,audio/cute/en021980.mp3,train,ˈkjuːt
3848,municipal,/mjuːˈnɪsɪpəl/,audio/municipal/en1058264.mp3,train,mjuːˈnɪsɪpəl
3849,mercury,/ˈmɜːkjʊri/,audio/mercury/en1055673.mp3,train,ˈmɜːkjʊri
3850,fraud,/ˈfrɔːd/,audio/fraud/en036543.mp3,train,ˈfrɔːd
3851,regards,/rɪˈgɑːrd/,audio/regards/en070922.mp3,train,rɪˈgɑːrd
3852,hearings,/ˈhɪərɪŋ/,audio/hearings/en042323.mp3,train,ˈhɪərɪŋ
3853,messages,/ˈmɛsɪdʒ/,audio/messages/en054970.mp3,train,ˈmɛsɪdʒ
3854,beverages,/ˈbɛvərɪdʒ/,audio/beverages/en007968.mp3,train,ˈbɛvərɪdʒ
3855,smoking,/ˈsməʊkɪŋ/,audio/smoking/en080519.mp3,train,ˈsməʊkɪŋ
3856,tide,/ˈtaɪd/,audio/tide/en090223.mp3,train,ˈtaɪd
3857,apartment,/əˈpɑːrtmənt/,audio/apartment/en003602.mp3,train,əˈpɑːrtmənt
3858,heath,/ˈhiːθ/,audio/heath/en042449.mp3,train,ˈhiːθ
3859,changes,/ˈtʃeɪndʒ/,audio/changes/en013989.mp3,train,ˈtʃeɪndʒ
3860,voice,/ˈvɔɪs/,audio/voice/en095937.mp3,train,ˈvɔɪs
3861,republican,/rɪˈpʌblɪkən/,audio/republican/en1073533.mp3,train,rɪˈpʌblɪkən
